"target_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"annotation"
"Solyc01g102560"	511.842334020718	6.28288486728152	0.679311779166625	9.24889728099418	2.26820553206497e-20	6.78873915747046e-17	"Eukaryotic translation initiation factor 3 subunit C (AHRD V3.3 *-* A0A2G2W8F5_CAPBA)"
"Solyc01g102570"	895.516873298374	2.51400525669234	0.509823141810421	4.93113209370001	8.1754424919768e-07	0.000100283194174125	"Eukaryotic translation initiation factor 3 subunit C (AHRD V3.11 *** tr|A0A2G2XXL6|A0A2G2XXL6_CAPAN)"
"Solyc01g102670"	703.11270612441	1.70078749955809	0.474772514805394	3.58232089373419	0.00034055510010696	0.0168755201096048	"DNA glycosylase (AHRD V3.3 *** A0A2U1MY08_ARTAN)"
"Solyc01g102860"	214.159986226429	2.46971975734958	0.723931232972276	3.41153916955558	0.000645972196069392	0.0276199254690813	"golgin family A protein (AHRD V3.3 *-* AT1G51080.1)"
"Solyc01g102970"	1073.9406605185	2.26767466257536	0.482613850101001	4.69873515254646	2.61777660915274e-06	0.000275880471520921	"squamous cell carcinoma antigen recognized by T-cells 3-like (AHRD V3.11 *** tr|A0A2I4EEH0|A0A2I4EEH0_9ROSI)"
"Solyc01g103060"	177.531245623859	3.73827207133847	0.974110846352371	3.83762493286745	0.000124230034871684	0.00726211903068264	NA
"Solyc01g103090"	581.837285222968	2.171679554959	0.471031680690945	4.61047450518279	4.01750910656699e-06	0.000398159097879305	"Zinc finger transcription factor 14"
"Solyc01g103250"	456.781687953801	1.69596302152201	0.456086716658642	3.71851001043592	0.000200401352068923	0.0108659646148965	"Zinc finger CCCH domain-containing protein (AHRD V3.3 *-* A0A2K3NPU7_TRIPR)"
"Solyc01g103330"	143.620870408544	3.52699350060686	0.662251920760753	5.32575805375585	1.00532876340346e-07	1.51967120649826e-05	NA
"Solyc01g103410"	6468.31055304221	1.58748793161411	0.452056428465355	3.5117030345157	0.0004452452174088	0.0206287760944975	"KH domain-containing protein (AHRD V3.3 *** A0A2G2W8I6_CAPBA)"
"Solyc01g103540"	13795.4683631449	2.73927467938686	0.502261646281341	5.45387986454467	4.92825033734473e-08	8.38082571572317e-06	"Evolutionarily conserved C-terminal region 2 (AHRD V3.3 *-* F4JDC2_ARATH)"
"Solyc01g103560"	179.787201408416	2.22925667271764	0.642256377532429	3.47097631211156	0.000518569742997644	0.0233202331989976	"tRNA pseudouridine synthase (AHRD V3.3 *** A0A2G3BUS0_CAPCH)"
"Solyc01g103590"	1234.06168087138	2.81632857420802	0.629016315216067	4.47735377617448	7.55739562619506e-06	0.000681303768349452	"Lactoylglutathione lyase / glyoxalase (AHRD V3.3 *** A0A1Y1HY85_KLENI)"
"Solyc01g103610"	163.944153681875	7.49519834547782	1.04626178052736	7.16378872379332	7.84773223305232e-13	4.51697357183184e-10	NA
"Solyc01g103770"	108.778553967299	3.29422404266303	1.02349605960186	3.218599633832	0.00128818209254	0.0464521566623158	"Unknown protein"
"Solyc01g103780"	738.731021846078	3.06976682271676	0.738345357866483	4.15763001691665	3.21566265751708e-05	0.0023705611659972	NA
"Solyc01g103970"	726.796721010708	4.38097697547799	0.920023998872665	4.76180727986024	1.91866870126779e-06	0.000208064326916467	"E3 ubiquitin-protein ligase RNF170-like protein (DUF 1232) (AHRD V3.3 *** Q0WWX8_ARATH)"
"Solyc01g103980"	660.054655862539	1.97505414116523	0.565055413392736	3.49532823569729	0.000473479091815171	0.0216685462049359	"E3 ubiquitin-protein ligase RNF170-like protein (DUF 1232) (AHRD V3.3 *** Q93WJ5_ARATH)"
"Solyc01g103990"	4231.35395225652	3.17336708238392	0.509929064829774	6.22315396641152	4.87258780311174e-10	1.45836552947134e-07	"T-complex protein .1"
"Solyc01g104050"	484.480894283993	1.55748122954114	0.458847882085054	3.39433021345501	0.000687966843454421	0.0287581670734509	"Receptor-like protein kinase (AHRD V3.3 *** A0A2K3P6R5_TRIPR)"
"Solyc01g104100"	220.975445791052	7.6896296076933	1.18738701160506	6.47609375253209	9.41275754154353e-11	3.35385515736188e-08	"11-S seed storage protein (AHRD V3.3 *** A0A2U1KM33_ARTAN)"
"Solyc01g104110"	554.01151432776	7.23697144987481	0.94840931481496	7.6306414718067	2.3358847038188e-14	2.05626556427343e-11	"11-S seed storage protein (AHRD V3.11 *** tr|A0A2U1KM33|A0A2U1KM33_ARTAN)"
"Solyc01g104130"	571.486133114543	1.90965380302777	0.380048115883186	5.02476850487725	5.04040154862405e-07	6.44697514317598e-05	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** A0A2U1N614_ARTAN)"
"Solyc01g104270"	1405.93025387114	1.89901827503879	0.41310661498159	4.59692051923065	4.28781089095105e-06	0.000419392744987467	"protein RETICULATA-RELATED 1, chloroplastic-like (AHRD V3.3 *** A0A2I4FV19_9ROSI)"
"Solyc01g150156"	450.064078282014	4.58212253886282	0.741025121412584	6.18349149908456	6.2699111640708e-10	1.73757815870962e-07	"nuclear pore complex protein NUP98A-like isoform X5 (AHRD V3.3 *-* XP_019068100.2)"
"Solyc01g104470"	6821.59431462654	2.56534271402073	0.48310857121214	5.31007493322706	1.09580171684159e-07	1.63986726925344e-05	"Ribosome assembly factor mrt4 (AHRD V3.3 *** A0A328DGN8_9ASTE)"
"Solyc01g104530"	1177.52919578107	2.16704829646108	0.418194636117547	5.18191317942195	2.19621445435287e-07	3.04318049161025e-05	"MAP kinase kinase kinase 10"
"Solyc01g104540"	817.514479064935	1.44508241103327	0.421645408726344	3.42724569300636	0.000609737117876053	0.026296011438084	"C-jun-amino-terminal kinase-interacting protein (AHRD V3.3 *-* AT1G36990.1)"
"Solyc01g104560"	2529.34169761109	1.47101987383163	0.425467136055128	3.45742302794692	0.000545368013074712	0.0241462494546245	"protein-protein interaction regulator family protein (AHRD V3.3 *** AT1G15200.1)"
"Solyc01g104650"	646.519971611368	1.91132748328348	0.509248677086968	3.75323013938251	0.000174570448316005	0.00967572873721859	"ABSCISIC ACID-INSENSITIVE 5-like protein 5 (AHRD V3.3 *** A0A2I4GE24_9ROSI)"
"Solyc01g150164"	308.396725015724	4.2249854249287	0.873800910912767	4.83518084287107	1.3302464458996e-06	0.000150811651991572	"thionin-like protein (AHRD V3.3 *** AT1G25275.1)"
"Solyc01g104710"	603.069356130472	4.3289351397209	0.587736694839605	7.36543281664977	1.76573034914595e-13	1.14887629021605e-10	"thionin-like protein (AHRD V3.3 -** AT1G25275.2)"
"Solyc01g104740"	170.695889658298	10.4374825310274	1.50755157054236	6.92346632445373	4.407239512604e-12	2.27428756227996e-09	"Multiprotein-bridging factor 1c (AHRD V3.3 *** A0A1U8F6N4_CAPAN)"
"Solyc01g104760"	288.474908916764	7.52174463724589	0.803969924627918	9.35575375002615	8.30057339190456e-21	4.14060269366173e-17	"Sequence-specific DNA binding transcription factor (AHRD V3.3 *** A0A2K3PC30_TRIPR)"
"Solyc01g105010"	132.390345488457	4.39797499104253	0.692119253759811	6.35436012963277	2.09295984746509e-10	6.66407321645002e-08	"Non-specific lipid-transfer protein-like protein (AHRD V3.3 *** A0A2G2W8U5_CAPBA)"
"Solyc01g105130"	333.483264874406	6.0633939668401	1.18619461877068	5.11163503095633	3.19382410083082e-07	4.26746229186903e-05	"tropomyosin Chr5:25677163-25678204 FORWARD LENGTH=158 201606 (AHRD V3.11 *** AT5G64180.2)"
"Solyc01g105140"	1893.55326980939	2.62389643490328	0.524420433186257	5.00342143222966	5.63216268292521e-07	7.1428232669471e-05	"Arginine/serine-rich splicing factor, putative, expressed (AHRD V3.3 *-* Q6AVF4_ORYSJ)"
"Solyc01g105290"	511.248381618919	3.8294052290606	0.711065714324664	5.38544490602754	7.22656687491781e-08	1.18841289322137e-05	"BTB/POZ domain protein (AHRD V3.3 *** AT3G19920.2)"
"Solyc01g105570"	208.803670879093	2.92468790703939	0.913874893069787	3.20031541430699	0.00137277268353388	0.0487970147484192	"U2 small nuclear ribonucleoprotein auxiliary factor-like protein (AHRD V3.3 *** AT5G64010.1)"
"Solyc01g105660"	216.080362203323	6.91711173535157	1.18857848626469	5.81965079739054	5.89706998364181e-09	1.20889934664657e-06	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** F4INZ9_ARATH)"
"Solyc01g105670"	788.318619505399	1.47040874466122	0.444484837120374	3.30811902198366	0.000939248823889694	0.0370866982836656	"Serine/threonine-protein kinase PEPKR2 (AHRD V3.3 *** A0A2G2Y344_CAPAN)"
"Solyc01g105850"	2095.10083489287	8.46625969201726	1.14755996034939	7.37761858599492	1.61145822313124e-13	1.0961578322345e-10	"(-)-camphene/tricyclene synthase, chloroplastic (AHRD V3.3 *** A0A2G3AWS7_CAPCH)"
"Solyc01g105860"	1268.03853715853	9.37788401213187	1.15909241561843	8.09071294554916	5.93164986695053e-16	6.82824155837805e-13	NA
"Solyc01g106110"	127.722335895808	10.0193522625101	1.33601310701475	7.4994415922295	6.40902722409214e-14	4.56719487659709e-11	"F-box protein PP2-B10 (AHRD V3.3 *** A0A2G3BV22_CAPCH)"
"Solyc01g150166"	1883.52066628005	5.16251869214816	0.850071886096798	6.07303779431225	1.25512899882895e-09	3.13050091124588e-07	"Unknown protein"
"Solyc01g150167"	1694.98870042898	5.45083139694814	0.855298730557754	6.37301471661669	1.85348091514097e-10	6.02985693371405e-08	"MADS-box transcription factor 27 (AHRD V3.3 *** A0A2G2Y3D7_CAPAN)"
"Solyc01g150168"	127.568241589016	6.78522563035719	1.10081938726492	6.16379554071596	7.10216350936854e-10	1.89792637353036e-07	NA
"Solyc01g106210"	3320.19661901896	1.31233691598713	0.355596104470455	3.69052669444011	0.000223790201207248	0.0119182219255034	"Heat shock protein 70 kDa (AHRD V3.3 *** A0A2K3MZA1_TRIPR)"
"Solyc01g106220"	3389.63999621685	2.12041673972093	0.464524755340102	4.56470126800555	5.00206107142488e-06	0.000476180301921533	"DNA polymerase V (AHRD V3.11 *** tr|A0A2I4F5F3|A0A2I4F5F3_9ROSI)"
"Solyc01g106500"	211.588179094253	2.99683200188558	0.867415382557274	3.45489838219199	0.000550500263186274	0.0242301071723017	"Receptor-like protein kinase (AHRD V3.3 *** A0A2R6Q659_ACTCH)"
"Solyc01g106680"	1186.00907390073	2.59838808517219	0.458210988591355	5.67072407660983	1.42195253494379e-08	2.7281435494146e-06	"myb-like protein X (AHRD V3.3 *-* AT4G33740.5)"
"Solyc01g106870"	292.754264678344	2.77301178931987	0.782103630408009	3.54558102213801	0.000391748534923027	0.0188505364151868	"Receptor-like protein 12 (AHRD V3.3 *-* A0A2P4M348_QUESU)"
"Solyc01g107070"	108.790258044703	3.64569338798212	0.569064048867259	6.40647286582062	1.48924598714356e-10	5.0651286812735e-08	NA
"Solyc01g107090"	114.404588980201	9.86089237877027	1.46387141899657	6.73617385434681	1.62611705873645e-11	7.15730640705616e-09	"beta-1%2C4-xylosidase (AHRD V3.3 *** AT3G19615.1)"
"Solyc01g107190"	307.10232923206	2.14145940897804	0.630453008174884	3.39669948625896	0.000682038238603841	0.0286705119120968	"LOB domain-containing protein 38 (AHRD V3.3 *** A0A2G2V731_CAPBA)"
"Solyc01g107330"	540.944303864219	2.73593763712584	0.669435218465241	4.08693412246564	4.37111170819465e-05	0.0030284114219043	"SWIB domain-containing protein (AHRD V3.11 *** tr|A0A1Q3C0F4|A0A1Q3C0F4_CEPFO)"
"Solyc01g107700"	852.526737619315	1.33896572557785	0.369040506557166	3.6282351172484	0.000285365326540757	0.0145750584016465	"Kynurenine formamidase (AHRD V3.3 *** A0A1J3JDK4_NOCCA)"
"Solyc01g107940"	189.680220039105	5.95094674701794	1.52533683637354	3.90139843548668	9.56385868736115e-05	0.00579445932211982	"RING/U-box superfamily protein (AHRD V3.3 *** A0A1P8B1Z6_ARATH)"
"Solyc01g108120"	374.137649757757	4.49515373614294	1.32843990038846	3.38378404234054	0.000714942133872691	0.0297197473150134	"B3 domain-containing protein (AHRD V3.3 *** A0A1U8HM78_CAPAN)"
"Solyc01g108540"	114.212391365629	3.10296956296488	0.953641024565619	3.25381299989508	0.00113867208291688	0.0427073376462433	"Alpha/beta-Hydrolases superfamily protein (AHRD V3.3 *** A0A2U1KC75_ARTAN)"
"Solyc01g108580"	194.700638343933	6.16306187759965	1.54083251395091	3.99982595239809	6.33890855457287e-05	0.00419742329730898	"Alpha/beta-Hydrolases superfamily protein (AHRD V3.3 *** A0A2U1Q2D0_ARTAN)"
"Solyc01g108880"	1402.38228330641	5.61094451611764	1.65062342713148	3.3992880652788	0.000675615175615339	0.0285609635680326	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** A0A2U1MKU7_ARTAN)"
"Solyc01g109090"	238.213712565247	6.49813421259768	1.45417054428082	4.46861906132984	7.87261889438971e-06	0.000697159333466025	"Unknown protein"
"Solyc01g109120"	1134.31018573819	3.28127615470512	0.88296342340735	3.71620847219549	0.00020223473817935	0.0109257864868375	"Transducin/WD40 repeat-like superfamily protein (AHRD V3.3 *** A0A2U1MAA7_ARTAN)"
"Solyc01g109400"	200.89572469409	5.09462596470513	1.35393759870845	3.76282183873541	0.000168006891612973	0.00940893178506531	"Quinone reductase family protein (AHRD V3.3 *** A0A1Y1I2Y2_KLENI)"
"Solyc01g109880"	433.047056550789	4.14817026933376	1.1525330304179	3.59917690847407	0.000319225976646967	0.015977313513451	"BZIP transcription factor (AHRD V3.3 *** Q8GTZ1_CAPCH)"
"Solyc01g150176"	9940.88812719685	5.70486812319139	1.19594353026901	4.7701818512352	1.84059678093109e-06	0.000202533314901719	"Gibberellin regulated protein (AHRD V3.11 *** tr|A0A200Q364|A0A200Q364_9MAGN)"
"Solyc01g111190"	62.1995144449441	8.98242828173136	2.29503115675373	3.91385897106373	9.08326995417021e-05	0.00554820958629213	"magnesium transporter NIPA (DUF803) (AHRD V3.3 *-* AT4G13800.8)"
"Solyc01g111600"	420.025248195946	5.23845259706451	1.27814178963895	4.09849098083576	4.1585243917208e-05	0.002921705047986	"Heavy metal-associated isoprenylated plant protein (AHRD V3.3 *** A0A2R6QQA6_ACTCH)"
"Solyc02g080290"	1130.91147942997	-2.69987096856729	0.842517896466286	-3.20452655058268	0.00135284812234425	0.0483183106226292	"Beta-glucosidase 46 (AHRD V3.3 *** A0A1U8FUJ5_CAPAN)"
"Solyc02g091890"	2459.79276983986	-1.59791125508081	0.479952304609007	-3.32931259988959	0.000870606300461897	0.034929284950167	"myb-like protein X (AHRD V3.3 *-* A0A2I4FW88_9ROSI)"
"Solyc02g093530"	1344.65594041403	-0.976930942516679	0.281331247560898	-3.47252909510242	0.000515579123911387	0.0233100954360541	"Rab family GTPase (AHRD V3.3 *** A0A1Y1I8A7_KLENI)"
"Solyc02g094480"	630.516164157805	-1.0803318165903	0.323654416553566	-3.33791773365619	0.000844087363959438	0.0340478905704932	"Pentatricopeptide repeat (AHRD V3.3 *** A0A200R3W0_9MAGN)"
"Solyc02g094560"	2444.9658703082	-1.04387641151777	0.323085317546025	-3.23096208594827	0.00123374303830053	0.0450316208979694	"Aminopeptidase (DUF3754) (AHRD V3.3 *** Q8RWC3_ARATH)"
"Solyc03g119520"	617.211283410726	4.10866710596069	1.03383896203033	3.97418481684206	7.06207115257173e-05	0.00455534029302741	"BnaC05g48200D protein (AHRD V3.11 *** tr|A0A078HZC2|A0A078HZC2_BRANA)"
"Solyc03g119530"	161.102225842624	4.11863985988753	0.956992000478498	4.30373488788642	1.67942614320968e-05	0.00139625623517404	"LOB domain-containing protein .1"
"Solyc03g119540"	426.60009939977	3.62299217439993	0.898338215763756	4.03299348822615	5.50708062820264e-05	0.00367917239290413	"Zinc finger protein (AHRD V3.3 *** A0A200Q3F7_9MAGN)"
"Solyc03g119600"	215.945564302171	6.27623963868313	1.22406321790405	5.12738194145713	2.93799098033289e-07	3.96099414600737e-05	"NIMIN2b protein (AHRD V3.3 *** Q0MR95_TOBAC)"
"Solyc03g119930"	591.481657917242	3.04645953069175	0.863195720677479	3.52928015942982	0.000416691749742886	0.0196094089147871	"Molybdate transporter like (AHRD V3.3 *** A0A2R6PTH4_ACTCH)"
"Solyc03g120560"	196.27417934602	6.39741946014703	1.60811095939724	3.97822017365328	6.943306271859e-05	0.00451767731992913	"Protein NRT1/ PTR FAMILY 1.1"
"Solyc03g121140"	527.095618565628	3.17100700444282	0.971673199011819	3.26345010613414	0.00110064562306036	0.0415938428007534	"protein CHUP1, chloroplastic (AHRD V3.3 *** A0A2I4DVC6_9ROSI)"
"Solyc03g121300"	85.807826077698	4.23252654834559	0.920636645668177	4.59739091232212	4.27814491114369e-06	0.000419392744987467	"jacalin-related lectin 19 (AHRD V3.3 *** A0A2G2XW42_CAPAN)"
"Solyc03g121970"	360.360487067876	2.90311510622002	0.594760499785871	4.8811498195748	1.05469074431919e-06	0.000123308179599506	"protein BIG GRAIN 1-like A (AHRD V3.3 *** A0A2I4FTX4_9ROSI)"
"Solyc03g122160"	211.525332090924	6.98619829371895	0.846071870346204	8.25721612853087	1.49109284582504e-16	2.02856403979743e-13	"Peroxisomal (S)-2-hydroxy-acid oxidase GLO4 (AHRD V3.3 *-* A0A2G2WPV6_CAPBA)"
"Solyc03g122310"	1762.80524525681	2.1894512397172	0.44172222363779	4.9566245992471	7.17283747399934e-07	9.02029519314287e-05	"Aldehyde dehydrogenase (AHRD V3.3 *** Q69P84_ORYSJ)"
"Solyc04g015020"	686.043760334019	4.49865839666526	1.21173907749426	3.71256360401281	0.000205170477708959	0.010973745651937	"Heavy metal transport/detoxification superfamily protein (AHRD V3.3 *-* B3H4A8_ARATH)"
"Solyc04g015200"	386.238607213368	1.83861577981334	0.508302588464595	3.61716784753577	0.000297844172190903	0.0151092814808029	"ATP-dependent 6-phosphofructokinase (AHRD V3.3 *** A0A2G3CDP5_CAPCH)"
"Solyc04g015500"	157.452672675301	4.89313847438268	1.38225957868464	3.53995627871792	0.000400193324483668	0.0190963083691897	"B3 domain-containing protein (AHRD V3.3 *-* A0A1Q3DFU3_CEPFO)"
"Solyc04g016290"	290.057298081198	5.87493371677501	1.12324775236542	5.23030979087486	1.69226215049388e-07	2.41187648401342e-05	"Rho_N domain-containing protein (AHRD V3.3 *-* A0A1Q3DAL3_CEPFO)"
"Solyc04g016410"	1006.42627816598	1.44203612668916	0.406837494163252	3.5445015451563	0.000393356199068557	0.0188672292277595	"Heat shock protein DnaJ with tetratricopeptide repeat-containing protein (AHRD V3.3 *** F4K0Y5_ARATH)"
"Solyc04g016490"	139.943704514329	2.54863792975223	0.742151906732216	3.4341189541292	0.000594483248408494	0.0257122595735061	"Purple acid phosphatase 16 (AHRD V3.3 *** A0A2U1NPL5_ARTAN)"
"Solyc04g016550"	189.165617088024	3.46212167079643	0.649727001835388	5.3285790201368	9.89841304700705e-08	1.51152807396388e-05	"Folylpolyglutamate synthase (AHRD V3.3 *** A0A1U8GL32_CAPAN)"
"Solyc04g017610"	265.821180792065	8.34877105050643	0.982771488211906	8.49512948904991	1.97712368680108e-17	4.22680799613974e-14	"F-box protein (AHRD V3.3 *** A0A2I0VRX1_9ASPA)"
"Solyc04g017620"	124.015736331806	5.68218631822555	0.867323681221904	6.55140225183332	5.69992924911687e-11	2.18716515930856e-08	"Phosphatidylinositol 4-phosphate 5-kinase (AHRD V3.11 *-* tr|K4CQN6|K4CQN6_SOLLC)"
"Solyc04g017650"	241.278752436037	3.17997547614039	0.496239097095458	6.4081518259104	1.47294194370755e-10	5.0651286812735e-08	"BRCT domain-containing protein (AHRD V3.11 *** tr|A0A1Q3BX64|A0A1Q3BX64_CEPFO)"
"Solyc04g018080"	427.352081437786	9.3170155354619	0.999920161200925	9.31775945418679	1.1882289359998e-20	4.44546150680924e-17	"mediator of RNA polymerase II transcription subunit 15a (AHRD V3.3 --* XP_010319382.1)"
"Solyc04g018100"	239.355246171151	8.00912999229255	0.955952299347415	8.37816907575829	5.37573848623277e-17	8.04479264464733e-14	"Sodium/hydrogen exchanger 8 (AHRD V3.11 *** tr|A0A2G3CD66|A0A2G3CD66_CAPCH)"
"Solyc04g025670"	455.13746729979	1.17247293163418	0.341228783136498	3.43603174637578	0.000590301797366615	0.025605409848091	"protein LSM12 homolog (AHRD V3.11 *** tr|A0A2I4E1M4|A0A2I4E1M4_9ROSI)"
"Solyc04g025290"	843.991259220112	1.05679846934032	0.31120130465003	3.3958677343232	0.000684114091311023	0.0286772195419313	NA
"Solyc04g024840"	152.364041395052	4.27539836677041	0.808007865778423	5.2912831023638	1.21461178902699e-07	1.76472479832902e-05	"GDSL esterase/lipase (AHRD V3.3 *** A0A2R6QF80_ACTCH)"
"Solyc04g024420"	288.518713988281	11.19551366027	1.33406390857783	8.39203698434872	4.77790540546646e-17	7.94459493253395e-14	"Proteasome subunit beta (AHRD V3.3 *** A0A2G2VMP0_CAPBA)"
"Solyc04g049120"	3486.24282013625	1.34364272028131	0.413594794011991	3.24869350324161	0.00115936324485068	0.043374677397976	"Nuclear receptor corepressor.1"
"Solyc04g150126"	118.115737765681	1.71705748839765	0.459785636318738	3.73447396518348	0.000188107948225413	0.0102738519897566	"Unknown protein"
"Solyc04g150128"	216.146690771458	10.7781306578226	1.48640033385962	7.25116269977944	4.13208954089895e-13	2.47346879918211e-10	"palmitoyl-protein thioesterase 1 isoform X1 (AHRD V3.11 *-* XP_004229756.1)"
"Solyc04g049390"	470.112660944714	1.94688839594371	0.333819574988949	5.83215767382175	5.4715177509984e-09	1.1372397658846e-06	"Protein kinase superfamily protein (AHRD V3.3 *-* A0A2U1MIH7_ARTAN)"
"Solyc04g049620"	158.094048708107	2.42361434884972	0.550725295478993	4.40076816653533	1.07868325621768e-05	0.000927729593637795	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** F4JT13_ARATH)"
"Solyc04g049800"	328.834081489154	2.92152490728249	0.680378322626555	4.29397117768853	1.75505268596947e-05	0.00144309689261171	"AP2-like ethylene-responsive transcription factor (AHRD V3.3 *** A0A220QTH6_9SOLA)"
"Solyc04g049930"	1287.47388344502	1.79095617809179	0.39150861622048	4.57450003369327	4.77358531288884e-06	0.000460881962628267	"Unknown protein"
"Solyc04g050270"	179.223170854498	7.16016777915476	0.880099211881548	8.1356370764691	4.09777682718074e-16	5.11026918489665e-13	"transmembrane protein (AHRD V3.3 *-* AT3G04310.2)"
"Solyc04g050310"	67.8580783682274	9.10915188932121	1.52964863316227	5.95506163431122	2.59973836004743e-09	5.75246663974885e-07	NA
"Solyc04g050560"	131.570505154986	4.76118288570235	0.730043443838241	6.5217802116956	6.94777748948844e-11	2.59933725325486e-08	"Glutathione S-transferase (AHRD V3.3 *-* A0A200QUC6_9MAGN)"
"Solyc04g051120"	361.158329556503	2.00589811058302	0.570222768205458	3.5177446823033	0.000435230897292913	0.0203538449312139	"chitinase-like protein (AHRD V3.3 *** AT1G08530.1)"
"Solyc04g051246"	170.860753192808	5.0869130546305	0.832565440409	6.10992578809366	9.96774793986813e-10	2.57185082620908e-07	NA
"Solyc04g051280"	1090.23531244786	7.66083651509366	1.35471848332204	5.65492876151489	1.55910925121797e-08	2.92562876782929e-06	"nucleolin Chr1:24180973-24182668 REVERSE LENGTH=288 201606 (AHRD V3.11 *-* AT1G65090.3)"
