target_id	length	eff_length	est_counts	tpm
Solyc00g500148.1.1	1002	586.878	4.46937	0.204261
Solyc00g500149.1.1	1683	1267.88	4.57925	0.0968729
Solyc00g500150.1.1	333	70.2665	0	0
Solyc00g500151.1.1	468	114.164	0	0
Solyc00g500152.1.1	429	97.3609	0	0
Solyc00g500153.1.1	327	69.024	0	0
Solyc00g500154.1.1	348	73.9301	0	0
Solyc00g500155.1.1	369	78.7416	16.3776	5.5787
Solyc00g500156.1.1	417	93.1294	0	0
Solyc00g500157.1.1	759	344.843	197.842	15.388
Solyc00g500158.1.1	525	145.837	8.80423	1.61924
Solyc00g500159.1.1	2074	1658.88	0	0
Solyc00g500160.1.1	815	400.17	2	0.134051
Solyc00g500161.1.1	6104	5688.88	0	0
Solyc00g500162.1.1	393	85.3451	0	0
Solyc00g500163.1.1	9337	8921.88	0	0
Solyc00g500164.1.1	303	64.2401	0	0
Solyc00g500165.1.1	498	129.754	0	0
Solyc00g112190.2.1	1224	808.878	9	0.298432
Solyc00g500166.1.1	435	99.8116	0	0
Solyc00g500167.1.1	1098	682.878	87.4001	3.43285
Solyc00g230080.1.1	357	76.1714	0	0
Solyc00g316530.1.1	237	48.938	24	13.1538
Solyc00g069880.2.1	829	414.112	16	1.03631
Solyc00g500168.1.1	840	425.058	0	0
Solyc00g013100.1.1	237	48.938	1	0.548074
Solyc00g013110.1.1	267	56.2838	16	7.62469
Solyc00g126010.1.1	174	33.0532	1	0.81147
Solyc00g126000.1.1	153	28.0644	0.759701	0.72606
Solyc00g125990.1.1	645	237.971	1.69344	0.190867
Solyc00g125980.1.1	204	40.5928	47	31.0552
Solyc00g244300.1.1	258	54.1786	10	4.9506
Solyc00g244290.1.1	492	126.505	0.000139449	2.9566e-05
Solyc00g244280.1.1	183	34.9853	2.09334	1.60487
Solyc00g500169.1.1	1852	1436.88	150	2.8
Solyc00g500170.1.1	447	104.623	1.23988	0.317861
Solyc00g013170.1.1	210	42.0668	10	6.37598
Solyc00g013180.1.1	531	149.682	25.4691	4.56384
Solyc00g500171.1.1	516	140.387	7	1.33738
Solyc00g500172.1.1	558	168.097	17	2.71254
Solyc00g320430.1.1	180	34.2959	36	28.1544
Solyc00g500173.1.1	695	283.416	0	0
Solyc00g019750.1.1	201	39.8911	23	15.4645
Solyc00g019730.1.1	435	99.8116	0	0
Solyc00g500174.1.1	11250	10834.9	0	0
Solyc00g500175.1.1	1829	1413.88	0	0
Solyc00g500176.1.1	1557	1141.88	0	0
Solyc00g500177.1.1	442	102.56	0	0
Solyc00g500178.1.1	963	547.894	0	0
Solyc00g500179.1.1	11238	10822.9	0	0
Solyc00g500180.1.1	348	73.9301	0	0
Solyc00g500181.1.1	1953	1537.88	0	0
Solyc00g500182.1.1	1184	768.878	78.8092	2.74919
Solyc00g118680.2.1	470	115.149	13.2874	3.09504
Solyc00g118690.1.1	261	54.9152	15.7126	7.67435
Solyc00g023600.1.1	261	54.9152	17	8.30314
Solyc00g023590.2.1	1058	642.878	23	0.959589
Solyc00g023580.1.1	258	54.1786	8	3.96048
Solyc00g023570.1.1	330	69.6261	10	3.85224
Solyc00g014860.1.1	237	48.938	1	0.548074
Solyc00g014850.1.1	312	65.8963	14	5.6984
Solyc00g500183.1.1	306	64.9033	38	15.7037
Solyc00g500184.1.1	1014	598.878	44.8457	2.00849
Solyc00g500185.1.1	819	404.141	24	1.59281
Solyc00g014810.1.1	165	30.8825	6	5.21104
Solyc00g014800.1.1	492	126.505	3	0.636063
Solyc00g014790.2.1	848	433.052	19	1.17679
Solyc00g094550.1.1	234	48.2028	0	0
Solyc00g094540.1.1	330	69.6261	13	5.00792
Solyc00g094530.1.1	390	84.3756	20	6.35768
Solyc00g094520.1.1	186	35.9338	15	11.1963
Solyc00g023700.2.1	597	197.663	6	0.814162
Solyc00g023710.1.1	702	290.003	5.3845	0.497999
Solyc00g049210.1.1	1770	1354.88	12.5537	0.248519
Solyc00g049220.1.1	207	41.3173	0	0
Solyc00g500186.1.1	1497	1081.88	0	0
Solyc00g500187.1.1	909	493.946	20.2654	1.10043
Solyc00g500188.1.1	516	140.387	7	1.33738
Solyc00g500189.1.1	558	168.097	17	2.71254
Solyc00g021660.1.1	225	46.1584	4	2.32431
Solyc00g500190.1.1	621	217.341	78.6429	9.7052
Solyc00g500191.1.1	1356	940.878	249.606	7.11554
Solyc00g500192.1.1	1630	1214.88	368	8.12458
Solyc00g500193.1.1	1071	655.878	3.95615	0.161784
Solyc00g500194.1.1	243	50.7638	2	1.05672
Solyc00g500195.1.1	1425	1009.88	18	0.478068
Solyc00g500196.1.1	1313	897.878	4942.16	147.634
Solyc00g500197.1.1	216	43.5018	0	0
Solyc00g500198.1.1	6624	6208.88	25.6986	0.111015
Solyc00g500199.1.1	531	149.682	1307.99	234.38
Solyc00g500200.1.1	1062	646.878	173.75	7.20424
Solyc00g500201.1.1	1356	940.878	76.2	2.17224
Solyc00g500202.1.1	294	62.4751	7.78173	3.34083
Solyc00g500203.1.1	1524	1108.88	0	0
Solyc00g500204.1.1	1140	724.878	10.985	0.406464
Solyc00g500205.1.1	4974	4558.88	5.80754e-08	3.4168e-10
Solyc00g500206.1.1	2331	1915.88	106.764	1.49467
Solyc00g500207.1.1	378	81.0943	16.6667	5.51245
Solyc00g500208.1.1	2205	1789.88	61.3333	0.919092
Solyc00g500209.1.1	1962	1546.88	52.5144	0.91056
Solyc00g500210.1.1	390	84.3756	329.484	104.738
Solyc00g500211.1.1	258	54.1786	40.3333	19.9674
Solyc00g500212.1.1	823	408.136	12.8481	0.844345
Solyc00g500213.1.1	527	147.133	0	0
Solyc00g500214.1.1	1437	1021.88	0	0
Solyc00g322630.1.1	297	63.1369	0	0
Solyc00g500215.1.1	937	521.909	0	0
Solyc00g500216.1.1	1362	946.878	0	0
Solyc00g500217.1.1	671	261.256	0	0
Solyc00g500218.1.1	2113	1697.88	0	0
Solyc00g266110.1.1	297	63.1369	0	0
Solyc00g254910.1.1	786	371.446	0.5	0.0361044
Solyc00g500219.1.1	839	424.058	0	0
Solyc00g500220.1.1	525	145.837	0	0
Solyc00g500221.1.1	832	417.1	0	0
Solyc00g500222.1.1	462	111.414	0	0
Solyc00g198360.1.1	693	281.551	0	0
Solyc00g500223.1.1	519	142.203	32.8285	6.19195
Solyc00g036520.1.1	558	168.097	8.16296	1.30249
Solyc00g052540.1.1	321	67.9722	9	3.55138
Solyc00g052530.2.1	392	85.0613	16	5.04515
Solyc00g500224.1.1	1797	1381.88	0	0
Solyc00g047180.1.1	258	54.1786	0	0
Solyc00g047190.1.1	318	67.4543	11	4.3739
Solyc00g047200.1.1	234	48.2028	5.03512	2.80171
Solyc00g500225.1.1	303	64.2401	0	0
Solyc00g500226.1.1	1281	865.878	14.8532	0.460098
Solyc00g500227.1.1	1863	1447.88	5.80063	0.107456
Solyc00g500228.1.1	1842	1426.88	174.332	3.27701
Solyc00g500229.1.1	163	30.3656	0	0
Solyc00g500230.1.1	1258	842.878	0	0
Solyc00g500231.1.1	731	317.601	0	0
Solyc00g500232.1.1	545	159.09	0	0
Solyc00g500233.1.1	3291	2875.88	0	0
Solyc00g500234.1.1	619	215.679	8.16412	1.01528
Solyc00g500235.1.1	474	117.137	0	0
Solyc00g500236.1.1	2157	1741.88	2	0.0307963
Solyc00g500237.1.1	615	212.321	6	0.757955
Solyc00g230070.1.1	264	55.6509	0	0
Solyc00g230060.1.1	840	425.058	13.5999	0.858169
Solyc00g025300.1.1	162	30.0243	6	5.35999
Solyc00g025290.1.1	486	123.346	11.2164	2.43903
Solyc00g500238.1.1	354	75.3906	16.4022	5.83541
Solyc00g020040.1.1	621	217.341	18	2.22135
Solyc00g020030.1.1	201	39.8911	14	9.4132
Solyc00g020020.2.1	859	444.021	71	4.28885
Solyc00g020010.1.1	228	46.7306	45	25.8284
Solyc00g020000.1.1	174	33.0532	22	17.8523
Solyc00g019990.1.1	216	43.5018	70.8033	43.6548
Solyc00g019980.2.1	869	454.008	74.0185	4.37283
Solyc00g019970.2.1	911	495.946	73	3.94797
Solyc00g019950.1.1	552	163.816	17	2.78342
Solyc00g500239.1.1	705	292.802	7.90419	0.724051
Solyc00g500240.1.1	966	550.894	1.88489	0.0917705
Solyc00g500241.1.1	1803	1387.88	94.3526	1.82343
Solyc00g036530.1.1	156	28.7866	1	0.931742
Solyc00g500242.1.1	753	338.941	0	0
Solyc00g500243.1.1	1398	982.878	119	3.24738
Solyc00g500244.1.1	408	90.1814	1.09176	0.324711
Solyc00g500245.1.1	2028	1612.88	6.54638	0.108864
Solyc00g500246.1.1	1511	1095.88	0	0
Solyc00g007450.1.1	681	270.432	0	0
Solyc00g016590.1.1	926	510.932	0	0
Solyc00g028960.1.1	312	65.8963	3	1.22109
Solyc00g500247.1.1	812	397.216	0	0
Solyc00g500248.1.1	442	102.56	0	0
Solyc00g500249.1.1	1827	1411.88	20.2231	0.384182
Solyc00g500250.1.1	2376	1960.88	193.048	2.64059
Solyc00g500251.1.1	909	493.946	20.2654	1.10043
Solyc00g500252.1.1	516	140.387	7	1.33738
Solyc00g500253.1.1	558	168.097	17	2.71254
Solyc00g021650.1.1	231	47.4917	12	6.77718
Solyc00g021640.2.1	1504	1088.88	107	2.63567
Solyc00g021630.1.1	654	245.898	54	5.89012
Solyc00g500254.1.1	369	78.7416	9.07037	3.08963
Solyc00g181240.1.1	180	34.2959	2	1.56413
Solyc00g181250.2.1	794	379.387	13	0.919066
Solyc00g500255.1.1	480	120.189	0	0
Solyc00g500256.1.1	828	413.118	54.1257	3.51411
Solyc00g500257.1.1	1606	1190.88	88.5882	1.99524
Solyc00g500258.1.1	411	91.1706	0	0
Solyc00g500259.1.1	1044	628.878	1.05142	0.044843
Solyc00g500260.1.1	2790	2374.88	275.741	3.11419
Solyc00g500261.1.1	552	163.816	76	12.4435
Solyc00g500262.1.1	1281	865.878	14.8532	0.460098
Solyc00g500263.1.1	1864	1448.88	83.5734	1.54711
Solyc00g500264.1.1	22821	22405.9	0	0
Solyc00g500265.1.1	342	72.4353	0	0
Solyc00g500266.1.1	7513	7097.88	0	0
Solyc00g500267.1.1	7587	7171.88	0	0
Solyc00g500268.1.1	1296	880.878	449.784	13.6954
Solyc00g500269.1.1	1687	1271.88	0	0
Solyc00g500270.1.1	590	192.073	1.25149	0.174762
Solyc00g500271.1.1	1083	667.878	0	0
Solyc00g500272.1.1	489	124.869	63.2534	13.5867
Solyc00g500273.1.1	341	72.1476	41.9515	15.5959
Solyc00g500274.1.1	1797	1381.88	35.781	0.694493
Solyc00g500275.1.1	408	90.1814	1.09176	0.324711
Solyc00g500276.1.1	672	262.161	0	0
Solyc00g500277.1.1	753	338.941	0	0
Solyc00g052430.2.1	1180	764.878	15.6474	0.5487
Solyc00g500278.1.1	1848	1432.88	0	0
Solyc00g500279.1.1	342	72.4353	0	0
Solyc00g500280.1.1	966	550.894	0	0
Solyc00g500281.1.1	768	353.668	5	0.379192
Solyc00g500282.1.1	902	486.96	0	0
Solyc00g500283.1.1	895	479.988	0	0
Solyc00g500284.1.1	702	290.003	0	0
Solyc00g500285.1.1	522	143.994	0	0
Solyc00g500286.1.1	786	371.446	0.5	0.0361044
Solyc00g500287.1.1	659	250.399	0	0
Solyc00g500288.1.1	4394	3978.88	0	0
Solyc00g500289.1.1	1914	1498.88	0	0
Solyc00g500290.1.1	6483	6067.88	29.2271	0.129192
Solyc00g500291.1.1	1140	724.878	10.985	0.406464
Solyc00g500292.1.1	1524	1108.88	0	0
Solyc00g500293.1.1	345	73.0563	31.8731	11.7018
Solyc00g500294.1.1	1242	826.878	445	14.4346
Solyc00g500295.1.1	1356	940.878	76.2	2.17224
Solyc00g500296.1.1	1062	646.878	173.75	7.20424
Solyc00g500297.1.1	429	97.3609	465.492	128.237
Solyc00g500298.1.1	402	88.238	940.418	285.859
Solyc00g500299.1.1	909	493.946	8.89118	0.482798
Solyc00g500300.1.1	216	43.5018	0	0
Solyc00g500301.1.1	501	131.451	126.759	25.8643
Solyc00g500302.1.1	695	283.416	35.7764	3.38577
Solyc00g500303.1.1	798	383.333	36	2.51891
Solyc00g500304.1.1	708	295.646	0.156237	0.0141742
Solyc00g500305.1.1	2233	1817.88	0	0
Solyc00g500306.1.1	420	94.1137	0	0
Solyc00g500307.1.1	750	335.985	0	0
Solyc00g500308.1.1	851	436.046	0	0
Solyc00g500309.1.1	1773	1357.88	0	0
Solyc00g500310.1.1	408	90.1814	0	0
Solyc00g500311.1.1	2027	1611.88	44	0.732161
Solyc00g500312.1.1	2463	2047.88	1.62859	0.0213301
Solyc00g500313.1.1	186	35.9338	11	8.21062
Solyc00g500314.1.1	789	374.409	16.5469	1.18537
Solyc00g500315.1.1	525	145.837	37	6.80488
Solyc00g500316.1.1	693	281.551	163.64	15.589
Solyc00g500317.1.1	1083	667.878	0	0
Solyc00g500318.1.1	489	124.869	63.2534	13.5867
Solyc00g012540.1.1	1113	697.878	0	0
Solyc00g500319.1.1	4353	3937.88	68.5975	0.467231
Solyc00g500320.1.1	1140	724.878	10.985	0.406464
Solyc00g500321.1.1	225	46.1584	19.5	11.331
Solyc00g500322.1.1	510	136.758	462.287	90.6659
Solyc00g500323.1.1	1619	1203.88	491	10.9392
Solyc00g500324.1.1	3556	3140.88	155.267	1.32591
Solyc00g500325.1.1	501	131.451	126.759	25.8643
Solyc00g500326.1.1	216	43.5018	0	0
Solyc00g500327.1.1	6624	6208.88	25.6986	0.111015
Solyc00g500328.1.1	423	95.121	1.69023	0.476602
Solyc00g500329.1.1	1062	646.878	173.75	7.20424
Solyc00g500330.1.1	1356	940.878	76.2	2.17224
Solyc00g500331.1.1	294	62.4751	7.78173	3.34083
Solyc00g500332.1.1	1618	1202.88	0	0
Solyc00g500333.1.1	495	128.142	1.71296	0.358544
Solyc00g500334.1.1	225	46.1584	19.5	11.331
Solyc00g500335.1.1	693	281.551	46.0502	4.38693
Solyc00g500336.1.1	363	77.4435	0	0
Solyc00g500337.1.1	796	381.36	0	0
Solyc00g500338.1.1	739	325.297	0	0
Solyc00g500339.1.1	1173	757.878	50.3688	1.78258
Solyc00g500340.1.1	354	75.3906	16.4022	5.83541
Solyc00g500341.1.1	501	131.451	41	8.36576
Solyc00g500342.1.1	561	170.249	10.5556	1.66298
Solyc00g500343.1.1	444	103.378	13.7836	3.57619
Solyc00g500344.1.1	255	53.3808	3.11815	1.56674
Solyc00g500345.1.1	2409	1993.88	805.202	10.8316
Solyc00g500346.1.1	840	425.058	0	0
Solyc00g500347.1.1	402	88.238	0	0
Solyc00g500348.1.1	1827	1411.88	20.2231	0.384182
Solyc00g500349.1.1	1497	1081.88	0	0
Solyc00g500350.1.1	1863	1447.88	5.80063	0.107456
Solyc00g500351.1.1	2178	1762.88	31.0745	0.472789
Solyc00g500352.1.1	506	134.384	0	0
Solyc00g032030.1.1	429	97.3609	0	0
Solyc00g500353.1.1	2374	1958.88	24.6707	0.3378
Solyc00g076250.1.1	309	65.4459	0	0
Solyc00g500354.1.1	796	381.36	1	0.0703317
Solyc00g500355.1.1	490	125.348	1.05719	0.226215
Solyc00g500356.1.1	1101	685.878	0	0
Solyc00g500357.1.1	840	425.058	0	0
Solyc00g500358.1.1	1536	1120.88	1041.5	24.9223
Solyc00g500359.1.1	408	90.1814	1.09176	0.324711
Solyc00g500360.1.1	672	262.161	0	0
Solyc00g500361.1.1	867	452.014	0	0
Solyc00g500362.1.1	1185	769.878	129.826	4.52299
Solyc00g500363.1.1	243	50.7638	15	7.92543
Solyc00g500364.1.1	966	550.894	1.88489	0.0917705
Solyc00g308530.1.1	165	30.8825	0	0
Solyc00g284510.1.1	810	395.221	0	0
Solyc00g500365.1.1	591	192.89	0	0
Solyc00g500366.1.1	919	503.946	0	0
Solyc00g500367.1.1	396	86.3399	0	0
Solyc00g500368.1.1	3425	3009.88	0	0
Solyc00g500369.1.1	453	107.299	0	0
Solyc00g500370.1.1	837	422.076	0	0
Solyc00g500371.1.1	306	64.9033	0	0
Solyc00g500372.1.1	864	449.014	0	0
Solyc00g500373.1.1	1429	1013.88	183.453	4.85317
Solyc00g500374.1.1	1024	608.878	0	0
Solyc00g500375.1.1	4999	4583.88	0	0
Solyc00g006650.1.1	156	28.7866	0	0
Solyc00g500376.1.1	428	96.985	0	0
Solyc00g500377.1.1	1147	731.878	0	0
Solyc00g500378.1.1	286	60.6872	0	0
Solyc00g500379.1.1	633	227.547	0	0
Solyc00g500380.1.1	201	39.8911	0	0
Solyc00g500381.1.1	860	445.021	0	0
Solyc00g500382.1.1	618	214.817	0	0
Solyc00g500383.1.1	243	50.7638	0	0
Solyc00g500384.1.1	1695	1279.88	1.0581	0.0221739
Solyc00g500385.1.1	572	178.435	0	0
Solyc00g500386.1.1	249	51.932	0	0
Solyc00g500387.1.1	486	123.346	2.3933	0.520426
Solyc00g500388.1.1	858	443.021	0	0
Solyc00g500389.1.1	237	48.938	0	0
Solyc00g500390.1.1	528	147.784	0	0
Solyc00g500391.1.1	393	85.3451	0	0
Solyc00g500392.1.1	465	112.824	0	0
Solyc00g500393.1.1	282	59.81	0	0
Solyc00g500394.1.1	540	155.71	0	0
Solyc00g500395.1.1	3502	3086.88	0	0
Solyc00g500396.1.1	4287	3871.88	0	0
Solyc00g500397.1.1	4464	4048.88	0	0
Solyc00g500398.1.1	5306	4890.88	0	0
Solyc00g500399.1.1	318	67.4543	0	0
Solyc00g500400.1.1	276	58.3346	0	0
Solyc00g500401.1.1	252	52.4355	0	0
Solyc00g500402.1.1	324	68.4551	0	0
Solyc00g500403.1.1	363	77.4435	0	0
Solyc00g007920.1.1	366	78.0674	0	0
Solyc00g007940.1.1	1031	615.878	0	0
Solyc00g007930.1.1	489	124.869	0	0
Solyc00g500404.1.1	6649	6233.88	0	0
Solyc00g500405.1.1	480	120.189	0	0
Solyc00g500406.1.1	1665	1249.88	15.5941	0.33464
Solyc00g500407.1.1	596	196.888	0	0
Solyc00g500408.1.1	1468	1052.88	0	0
Solyc00g500409.1.1	360	76.8202	0	0
Solyc01g004000.1.1	465	112.824	0	0
Solyc01g004002.1.1	1800	1384.88	0	0
Solyc01g004004.1.1	282	59.81	0	0
Solyc01g004006.1.1	306	64.9033	0	0
Solyc01g004008.1.1	798	383.333	0	0
Solyc01g005000.3.1	1756	1340.88	10	0.200031
Solyc01g005010.4.1	1100	684.878	203	7.95003
Solyc01g005020.3.1	4008	3592.88	3460	25.8297
Solyc01g005030.4.1	4253	3837.88	2336	16.3255
Solyc01g005040.3.1	681	270.432	2	0.198362
Solyc01g005050.4.1	705	292.802	0	0
