"Sequence_ID"	"Functional.annotation"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"CV"	"F1"	"F1_hab"	"F2_127"	"F2_151"	"F2_28"	"F2_411"	"F2_445"	"F2_73"	"PI127826"
"Solyc05g018510"	"ABC transporter G family member 32 "	8426.50607188155	-1.0591773737048	0.53088249131977	-1.99512583485601	0.0460291573068493	0.343571628255089	7855	4089	19046	4628	3409	5255	6997	5822	4033	26955
"Solyc04g025180"	"ABC transporter-like "	526.615567757035	-0.711570117871117	0.360002768550529	-1.97656846011517	0.0480904302125029	0.351795223423999	315	425	1023	747	363	511	518	382	612	335
"Solyc05g056470"	"ABC transporter G family member 5 "	35.9363093246265	1.69076538010653	0.872004764194756	1.93894053052319	0.052508579953396	0.366047734515622	79	95	17	48	8	11	80	31	3	3
"Solyc03g007530"	"Multidrug resistance protein ABC transporter family "	597.264626771244	0.814610471383983	0.454042005285534	1.79413019478605	0.0727923906077984	0.419803394750444	321	1564	295	687	491	442	792	691	402	326
"Solyc07g062630"	"ABC transporter G family member 10 "	67.8853656608763	1.93092411171533	1.15085011093261	1.67782415222654	0.0933814329031873	0.460217075024488	2	37	1	93	58	14	124	296	19	8
"Solyc01g101070"	"ABC transporter G family member 37 "	331.165244049407	2.62307567882692	1.57210266266622	1.66851423963515	0.0952136875748953	0.464613073338585	573	717	5	1	1049	470	0	435	2	5
"Solyc04g006960"	"ABC transporter G family member 14 "	52.2902088407532	1.43833212140308	0.883912568571078	1.62723347596275	0.103687520476964	0.481813588035372	96	52	11	31	83	81	104	51	18	0
"Solyc02g087870"	"Uncharacterized ABC transporter ATP-binding protein/permease C9B6.09c "	809.475543260868	-0.471325704424294	0.29066966755849	-1.62151664596875	0.104906882956353	0.483112507231486	496	763	890	808	370	1263	1005	807	826	986
"Solyc04g010200"	"ABC transporter G family member 6 "	1864.76051108829	-0.842098252183386	0.519932164292114	-1.61963100192099	0.105311565873681	0.483840380816497	1098	531	3705	787	934	1665	2810	1348	2200	3986
"Solyc04g070970"	"ABC transporter G family member 22 "	26.1996560911683	2.30633737258901	1.47719174032583	1.56129858408245	0.118453317532427	0.505667395724433	213	29	2	4	0	21	0	14	2	18
"Solyc03g113690"	"ABC transporter G family member 23 "	78.4611081303286	1.97654801635659	1.27399592587946	1.551455523684	0.120792558025166	0.509235850316287	1	52	0	102	75	22	183	293	23	5
"Solyc11g009100"	"ABC transporter G family member 11 "	25.2174917103712	2.44611115574653	1.5877554596912	1.54060950684577	0.123411852751766	0.513236088388403	0	7	0	29	25	4	112	64	4	0
"Solyc12g044820"	"Multidrug resistance protein ABC transporter family "	1077.4652510987	-0.986850201285291	0.677087936724021	-1.45749192646971	0.144980638356465	0.545699878104883	2173	795	2795	263	400	1783	451	150	834	1667
"Solyc11g018690"	"ABC transporter G family member 25 "	224.52491722569	0.432456641567336	0.298250749180173	1.44997671508308	0.147065012587224	0.547968782313216	407	170	171	176	135	194	262	359	187	244
"Solyc11g018680"	"ABC transporter G family member 25 "	186.769981740205	0.49778933062326	0.35116851492386	1.41752266922674	0.15633017135902	0.562389649196984	411	142	103	123	116	162	237	239	145	267
"Solyc08g076720"	"Uncharacterized ABC transporter ATP-binding protein TM_0288 "	5269.87691520237	-0.525705742224269	0.389859267919863	-1.34845003180053	0.177513681314558	0.592062967312299	4367	3259	8826	3191	2955	4745	4939	6283	3663	11907
"Solyc08g075430"	"ABC transporter G family member 14 "	98.9333461004682	0.640406799212692	0.476076564065048	1.34517606526246	0.178568383644504	0.593199314267786	140	108	78	78	99	103	170	97	105	17
"Solyc12g044580"	"ABC transporter G family member 36 "	104.915940947108	-1.26331500346038	0.972337654749649	-1.29925545646554	0.193856275438455	0.609541103522786	0	118	131	172	85	44	88	11	142	268
"Solyc08g082850"	"Uncharacterized ABC transporter ATP-binding protein C29A3.09c "	5364.80965252028	0.276184065323444	0.229723645229618	1.20224483225219	0.229268684149744	0.647766449158559	4055	6443	4705	4664	5610	5566	7970	5288	4458	5153
"Solyc09g042300"	"ABC transporter family pleiotropic drug resistance protein "	37.5143870777183	0.613174697285174	0.544783667350925	1.12553795943775	0.26036114117005	0.671793820235882	18	26	20	26	69	26	48	56	50	26
"Solyc11g069710"	"ABC transporter G family member 3 "	461.14492666121	0.408395039928901	0.367941691907707	1.10994499647879	0.267022729124184	0.677031046698061	401	266	266	372	623	383	600	687	553	422
"Solyc12g098210"	"ABC transporter G family member 40 "	12.5819006836007	1.57175545792223	1.46822604288537	1.07051326703986	0.284388340457665	0.690900114096209	2	13	0	19	2	0	13	62	10	1
"Solyc02g044050"	"ABC transporter C family member 14 "	19.6588868817615	1.75631457258861	1.64351183303303	1.06863518551455	0.285234087427885	0.691653485726779	77	58	0	0	26	2	3	0	37	5
"Solyc07g065320"	"Multidrug resistance protein ABC transporter family "	179.591945241268	1.08425090923539	1.07758774888342	1.0061834039584	0.314327353958332	0.711685621120491	31	566	5	242	43	209	421	195	103	3
"Solyc09g005970"	"ABC transporter G family member 2 "	232.403367963951	1.20262515090525	1.21678695048282	0.98836131537082	0.322975726133063	0.717435788234766	4	129	6	565	160	16	524	755	44	34
"Solyc08g081890"	"Multidrug resistance protein ABC transporter family "	138.777531865285	0.856990052709995	0.891368663190708	0.961431659087438	0.336335172288292	0.726437792879451	132	26	16	45	252	330	253	203	98	12
"Solyc09g009910"	"Lipid A ABC transporter permease/ATP-binding protein "	417.456951508589	0.395560070262412	0.415742721125755	0.951453988638232	0.341373964925889	0.728794749123519	221	349	168	395	569	358	631	542	448	458
"Solyc09g091660"	"ABC transporter G family member 40 "	5912.6421735875	-0.503262132289757	0.533430703407186	-0.943444254474418	0.345453716212128	0.731070453227818	1337	7724	7257	10373	6237	7773	4848	3797	6237	2453
"Solyc01g079550"	"Multidrug resistance protein ABC transporter family protein "	39.5068907614151	0.926144266257381	0.981848609911052	0.943265852707459	0.34554493741824	0.731070453227818	49	36	7	74	18	30	54	105	20	0
"Solyc05g008350"	"ABC transporter G family member 7 "	2186.5802872793	0.344370961126092	0.368450763470174	0.934645806898887	0.349970864004733	0.73363870896596	3809	2289	1045	1575	2390	2912	2492	1585	2900	1217
"Solyc01g100250"	"ABC transporter permease protein "	256.695499128863	-0.189385980542189	0.212485085775126	-0.891290698598098	0.372773237360962	0.750413662403438	370	209	288	200	184	371	231	241	236	297
"Solyc04g056650"	"ABC transporter ATP-binding protein "	667.431904232716	-0.165959392262723	0.201500360322356	-0.823618339923684	0.410156451847564	0.776315198846151	968	620	874	491	524	727	625	506	597	912
"Solyc06g072950"	"ABC transporter-like protein "	38.7289608334708	0.421207843716878	0.512316924062836	0.822162657396842	0.41098432868204	0.776842136304078	24	73	45	21	59	44	46	18	20	39
"Solyc11g065350"	"ABC transporter G family member 15 "	13051.1809524152	-0.32052601444118	0.398458614426531	-0.804414819597981	0.421157445268931	0.782715826701093	24129	8607	20721	6448	7445	11474	8699	12065	11295	24987
"Solyc09g008000"	"ABC transporter G family member 28 "	69.7476353981173	0.34984800280536	0.446960019940681	0.782727732229362	0.433787013349628	0.790123514780679	48	113	40	62	57	92	135	44	36	85
"Solyc06g074960"	"ABC transporter G family member 3 "	816.687027824986	0.230349221570389	0.303072296544518	0.760047104920899	0.447226428657139	0.796949565316038	574	702	622	925	911	649	952	1203	779	801
"Solyc12g017420"	"ATP-binding protein of ABC transporter "	2304.85884882234	-0.219981022800641	0.293842438777012	-0.748635982318325	0.454076638415909	0.801410019387745	3054	2960	2312	1902	1853	2817	2037	1109	3398	2015
"Solyc03g117540"	"Multidrug resistance protein ABC transporter family "	33.721403070584	0.41174081659366	0.580578772100443	0.709190270777635	0.478206410238533	0.816043233603925	22	37	23	35	45	56	69	18	17	14
"Solyc11g065360"	"ABC transporter G family member 15 "	125.942789480208	0.812093745498548	1.1975892356497	0.678107084903768	0.497703798897577	0.827240088103408	257	44	0	17	247	203	112	138	231	3
"Solyc09g055350"	"ABC transporter ATP-binding/permease protein "	1678.34583508627	-0.114232938996748	0.176661623592101	-0.646619999714844	0.517877910888581	0.837699897535352	1317	1617	1711	1635	1587	1714	1880	1653	1680	2106
"Solyc01g100850"	"ABC transporter ATP-binding protein "	951.255990455567	-0.345501052737833	0.544440381224935	-0.634598506379138	0.525690302555865	0.841491639415223	2483	689	1296	559	330	638	522	561	698	2386
"Solyc09g008240"	"Uncharacterized ABC transporter ATP-binding protein/permease C9B6.09c "	2732.58979704649	0.223148694498285	0.372727767654391	0.598690824412088	0.549379077047632	0.852569667310734	2924	1597	1812	2708	1481	2868	3589	5268	2312	3109
"Solyc03g031700"	"ABC transporter FeS assembly protein SufB "	1990.46698685551	0.0890622992013498	0.151714532822013	0.587038680769197	0.557177728577343	0.856645690019594	2479	2452	1662	1715	1693	2123	2063	1799	2343	1876
"Solyc05g014500"	"Multidrug resistance protein ABC transporter family "	87.2518159575604	0.217501371576554	0.381658053267157	0.569885450378024	0.568755393752714	0.862995899966239	87	157	37	86	77	127	65	91	74	86
"Solyc09g064440"	"ABC transporter C family member 5 "	2656.46098397357	-0.184267145144179	0.326892687239234	-0.563693078301641	0.572963028836951	0.864855669712158	4900	2078	2420	1544	1594	4423	2249	2234	3226	2765
"Solyc08g005580"	"ABC transporter G family member 14 "	23.1676004092115	0.555319963929908	0.996893023190256	0.557050707560149	0.577492784480467	0.865887292212462	61	41	23	5	2	61	36	11	3	4
"Solyc03g007690"	"ABC transporter G family member 8 "	48.3544404350351	-0.307651807671844	0.580915458609895	-0.529598245514143	0.596390511064535	0.874796930134841	16	88	37	100	45	47	43	24	49	30
"Solyc05g054890"	"ABC transporter G family member 1 "	684.352040391642	0.568292609636416	1.12341930458365	0.505859750956508	0.612955109220557	0.883613160970525	60	343	83	2203	349	129	908	2296	150	27
"Solyc09g075020"	"Multidrug resistance protein ABC transporter family "	5027.9781704106	-0.240883208456946	0.504818639051989	-0.477167817950039	0.633242625520974	0.892678575931684	1857	10060	4385	7580	1505	4896	6844	3483	3861	6816
"Solyc05g051540"	"ABC transporter G family member 12 "	299.82980154151	-0.464147078518207	0.977933249838178	-0.474620408494149	0.635057557115151	0.893781768829689	0	96	541	252	258	308	310	533	259	403
"Solyc05g014390"	"ABC transporter C family member 3 "	205.945944258388	0.226466893916746	0.615707065329771	0.367815973973679	0.713010457238949	0.922650370405243	160	289	80	236	174	465	352	150	128	40
"Solyc03g026310"	"ABC transporter permease/ATP-binding protein "	427.727180359236	0.0885243198359341	0.283476081543401	0.312281443125496	0.754826641621439	0.934256720878632	622	578	512	306	364	330	487	230	361	611
"Solyc04g025170"	"ABC transporter G family member 28 "	167.77728144714	0.0776862630639113	0.250894142857261	0.309637611221991	0.756836551358013	0.934918581626078	142	232	157	181	174	160	184	134	178	141
"Solyc02g055530"	"ABC transporter G family member 31 "	39.8350836862874	-0.207721584471203	0.762192324575762	-0.272531719060306	0.785213205643351	0.944810216656885	18	29	26	66	50	70	51	32	45	2
"Solyc12g036160"	"Multidrug resistance ABC transporter ATP-binding and permease protein "	154.460508482377	-0.114028873460056	0.436288559787769	-0.261361135656467	0.793814024910328	0.946483121440372	119	180	108	189	118	141	260	77	257	99
"Solyc12g036140"	"Multidrug resistance protein ABC transporter family "	59.3258571453681	0.10422615623415	0.438025329877887	0.237945500236724	0.811923364704384	0.951300312854822	34	83	37	65	57	52	105	30	65	70
"Solyc11g069820"	"ABC transporter G family member 28 "	12.0250542799868	0.118012679603222	0.603141018334121	0.195663494963704	0.844873558867267	0.96109277390854	10	8	6	13	11	6	25	9	13	21
"Solyc06g036480"	"Multidrug resistance protein ABC transporter family "	1100.36269885034	0.0744691987149134	0.387271651327112	0.192291892421561	0.847513568806009	0.962153249931742	1557	900	1324	933	1234	499	1136	892	610	2189
"Solyc04g010310"	"Uncharacterized ABC transporter ATP-binding protein/permease C9B6.09c "	1649.90307223384	0.0354996256097791	0.231400070115841	0.153412337308315	0.878073116288514	0.971388640033333	1578	1778	1311	2251	1476	1573	1623	1945	1557	1452
"Solyc11g067310"	"Uncharacterized ABC transporter ATP-binding protein/permease C9B6.09c "	22.9090996768795	-0.0291888409839939	0.906548333650173	-0.0321977768868279	0.974314329048788	0.994234350917459	0	30	38	37	28	11	20	31	17	10
"Solyc01g105450"	"ABC transporter G family member 11 "	1579.48987101125	-3.51900811906297	1.70850643788965	-2.05969848343659	NA	NA	370	237	7	13131	11	395	94	604	4	30
"Solyc03g122070"	"Uncharacterized ABC transporter ATP-binding protein/permease C9B6.09c "	9.07874394602461	0.0676407680420573	1.009067826393	0.067032925114504	0.946555491688126	NA	12	0	1	5	9	12	5	20	12	16
