gene,description.x,F2.28_concat,F2.73,F2.127,Elite_2020.x,PI127826_2020.x,log2ratio_P28,log2ratio_P73,log2ratio_P127,pval_P28,pval_P73,pval_P127
Solyc05g014070.1.1,Glutamate-rich WD repeat-containing protein 1 (B4FLB4_MAIZE),65.2011370575123,150.283012572028,273.074757907007,4.28393885689025,68.9027551754646,3.9278873298806,5.13260024223915,5.99421426309453,0.00439510835048984,0.00274083237317388,0.000939116282740219
Solyc05g014090.1.1,Histone-binding protein RBBP7 (B5X3G4_SALSA),1212.37208622978,735.68777084679,1126.55572168805,32.1295414266769,1446.95785868476,5.23778834075237,4.51712131499493,5.13187447378905,0.000232910710746017,0.00690443163774077,0.00371141486916249
Solyc05g050760.1.1,BAHD family acyltransferase (D8TC42_SELML),2.46042026632122,1.74747689037242,4.89381286571697,205.629065130732,10.6004238731484,-6.38499562540375,-6.8786270131841,-5.39294145456845,8.35787365567356e-06,0.000373721360795481,0.00479555215024902
Solyc05g051250.2.1,Glutamine synthetase (A9PB10_POPTR),410.890184475644,186.980027269849,197.710039774966,2.14196942844512,84.8033909851872,7.58367116779146,6.4478024739382,6.52830443401714,1.93862749747012e-07,0.00027971324699076,0.000367548437703737
Solyc05g053070.2.1,Unknown Protein,69.5068725235745,0.873738445186212,1.95752514628679,1075.26865307945,66.2526492071775,-3.95139771621818,-10.2652080664137,-9.10145060268543,0.00378507260036795,1.65196420570891e-07,4.36856313566982e-06
Solyc05g055750.2.1,WRKY transcription factor 34 (manually curated),63.3558218577714,105.722351867532,102.770070180056,4.28393885689025,60.9524372706033,3.88646740250062,4.62519872481166,4.58433846893146,0.0047669064949329,0.00590913197485285,0.0081256600939617
Solyc06g007960.2.1,O-methyltransferase (Q9LWB8_9ROSI),3.07552533290153,1546.5170479796,1.95752514628679,72.8269605671342,2.6501059682871,-4.56556787104557,4.40840629125708,-5.217369889985,0.00102439938207757,0.00805214060594596,0.00616838022471211
Solyc06g033860.1.1,Glutamate dehydrogenase (Q94IA5_BRANA),170.999208509325,186.106288824663,149.750673690939,2.14196942844512,148.405934224078,6.31890794804091,6.4410451077629,6.12748079395799,1.19138690816689e-05,0.000283319478617447,0.000747795162861878
Solyc06g050840.2.1,DNA binding protein (B4FLH1_MAIZE),27.6797279961137,54.1717836015451,46.9806035108829,2.14196942844512,132.505298414355,3.69181997164708,4.66053179792393,4.4550554519865,0.0069160786320344,0.00561254059092203,0.00968019497639296
Solyc06g051120.2.1,Transcription factor (D7LYY3_ARALY),548.058614323052,389.687346553051,534.404364936293,12.8518165706707,654.576174166914,5.41428599611817,4.92227288673621,5.37788759146404,0.000148334227378958,0.00379703550601478,0.00255212827419664
Solyc06g051830.1.1,Potassium transporter 17 (B6T8T1_MAIZE),49.2084053264244,222.803303522484,201.625090067539,2.14196942844512,103.354132763197,4.52189497020477,6.70068892439592,6.55659347844856,0.00126817641156321,0.00017178540658781,0.000349079318895588
Solyc06g062430.2.1,Inositol oxygenase (A5FF81_FLAJ1),19.6833621305698,15.7272920133518,9.78762573143394,494.794937970824,79.503179048613,-4.65178216609865,-4.97548855243669,-5.65972799526336,0.000841984327306853,0.00825828527504287,0.00322722004425011
Solyc06g072650.1.1,Small auxin up-regulated RNA61 (manually curated),397.357873010877,315.419578712223,195.752514628679,4.28393885689025,76.8530730803259,6.53535723001133,6.20219051442423,5.51394914104007,6.18487123098249e-06,0.000442370945742127,0.00206227308618451
Solyc06g074410.2.1,Fatty acyl coA reductase (Q8L4M0_WHEAT),356.760938616577,56.7929989371038,6.85133801200376,8700.67981834409,2443.39770276071,-4.60809855896382,-7.25927122373064,-10.3105266509732,0.000930305932796164,0.000180946331421395,2.19293458738815e-07
Solyc07g005110.2.1,S-receptor kinase-like protein 1 (Q5NJB1_SENSQ),71.3521877233154,209.697226844691,93.9612070217658,4.28393885689025,121.904874541207,4.05794787044497,5.61322608314558,4.4550554519865,0.00339021713537806,0.0012500901724329,0.009680194976393
Solyc07g017980.1.1,Unknown Protein,354.300518350256,1.74747689037242,45.0230783645961,4076.16782233107,461.118438481955,-3.52416796951431,-11.187724358737,-6.50040493895167,0.00856773334455016,1.22008402720047e-08,0.000831857423424773
Solyc07g032080.2.1,V-type proton ATPase subunit a (VPH1_NEUCR),322.31505488808,1331.57739046379,1470.10138486138,21.4196942844512,495.569816069688,3.91146178196749,5.95805458014302,6.10083395389225,0.00453933188513752,0.000687506253872072,0.000782905807580309
Solyc07g062710.2.1,BZIP transcription factor family protein (D7LW03_ARALY),103.337651185491,276.975087124029,192.816226909249,8.56787771378049,92.7537088900485,3.59228429809616,5.01467451767646,4.49214477072172,0.00831569567568735,0.00329475820806244,0.00920962381664829
Solyc08g005120.2.1,Cinnamoyl-CoA reductase-like protein (Q9M0B3_ARATH),38.1365141279789,1.74747689037242,2.93628771943018,1325.87907620753,217.308689399542,-5.11963241350999,-9.56746011167721,-8.81874014722777,0.000275036008452217,1.0270077764625e-06,8.35738524476322e-06
Solyc08g006770.2.1,Anthocyanidin synthase (Fragment) (P93120_DIACA),84.2693941215018,33.2020609170761,54.81070409603,3075.8680992472,227.909113272691,-5.18984107554512,-6.53357703284241,-5.81039216050011,0.000230671685902446,0.000699350989907328,0.00256179016503463
Solyc09g010220.2.1,Lysosomal Pro-X carboxypeptidase (B6TWH6_MAIZE),189.452360506734,267.363964226981,451.209546219104,6.42590828533537,82.1532850169001,4.88179091529115,5.37876082950855,6.13375339097352,0.000555819421568105,0.00184631524116447,0.000739743951783606
Solyc09g014470.1.1,Receptor-like protein kinase At3g21340 (RLK6_ARATH),161.77263251062,526.864282447286,117.451508777207,4.28393885689025,328.6131400676,5.2388858646097,6.94234967943714,4.77698354687385,0.000232267678520733,0.000106226315718568,0.0062160228821521
Solyc09g018960.2.1,UBA/TS-N domain protein (B0Y4B6_ASPFC),878.985140143256,1155.08222453617,1428.01459421621,44.9813579973476,1322.40287817526,4.28843965363446,4.68252452626599,4.98853969640447,0.00210348896226475,0.00543467597276262,0.00458677763487715
Solyc09g065420.2.1,Non-specific lipid-transfer protein (C6T196_SOYBN),122.405908249481,5.24243067111727,3.91505029257357,3043.73855782052,143.105722287503,-4.63609934338173,-9.18139285098457,-9.60259788797744,0.000872764472599092,2.67721569175459e-06,1.31945472539869e-06
Solyc10g006920.2.1,CBS domain containing protein (B6SWR6_MAIZE),173.459628775646,312.798363376664,144.856860825222,4.28393885689025,243.809749082413,5.3395182277162,6.19015126480131,5.07954631689429,0.000179867244081038,0.00045225020162102,0.00401192159149768
Solyc10g007640.2.1,Glutathione S-transferase-like protein (Q8GVD1_SOLLC),111.949122117616,169.505258366125,114.515221057777,4.28393885689025,283.56133860672,4.7077615155161,5.30624832972418,4.74045767084874,0.000833915755320559,0.00207735289684938,0.00654416261543959
Solyc10g008710.2.1,GDSL esterase/lipase At1g28610 (GDL10_ARATH),1643.56073790258,1007.4204272997,696.878952078096,27.8456025697866,1314.4525602704,5.88323144965037,5.17707256704773,4.64538666409064,4.19323905363492e-05,0.00255479616894125,0.00747112943888562
Solyc10g076530.1.1,Receptor-like protein kinase At3g21340 (RLK6_ARATH),259.574338096889,166.884043030566,662.622262018077,4.28393885689025,182.85731181181,5.92106606402459,5.2837643155728,7.27310497484033,3.77135304746802e-05,0.00215414437620709,8.88049687555848e-05
Solyc11g010130.1.1,Serine-threonine protein kinase (Q09VQ1_WHEAT),194.373201039376,128.439551442373,812.372935709017,2.14196942844512,76.8530730803259,6.5037476234945,5.90600783237342,8.56706047749963,6.81489160144059e-06,0.000753839035689544,5.50039311644522e-06
Solyc11g012980.1.1,Ethylene-responsive transcription factor 9 (ERF80_ARATH),107.028281584973,9.61112289704833,11.7451508777207,3189.39247895479,143.105722287503,-4.89721766741597,-8.37436093240775,-8.08507258659561,0.000473593406934037,1.757388957211e-05,4.11507404770144e-05
Solyc11g013450.1.1,CAA30371.1 protein (Fragment) (Q9ST96_ORYSA),43.0573546606214,73.3940293956418,52.8531789497433,2.14196942844512,31.8012716194452,4.32924989226237,5.09865291031582,4.62498045342881,0.00192857929711461,0.00289097651344389,0.00768455288287591
Solyc12g009110.1.1,O-methyltransferase-like protein (Q9T003_ARATH),39.9818293277198,79.5101985119453,69.492142693181,2.14196942844512,5.3002119365742,4.22233468834586,5.21413012773576,5.01984007077002,0.00241752928283841,0.00240857934264514,0.00438126159393041
Solyc12g009490.1.1,Ethylene-responsive transcription factor 11 (ERF76_ARATH),73.1975029230563,178.242642817987,107.663883045773,4.28393885689025,225.259007304403,4.09478463862535,5.37876082950855,4.65145266478999,0.003145885433103,0.00184631524116449,0.00740870177500793
Solyc12g099730.1.1,Glycosyltransferase-like protein (D8RRC1_SELML),34.4458837284971,190.474981050594,112.55769591149,2.14196942844512,31.8012716194452,4.00732179737501,6.47451981231398,5.71558300220971,0.00375382262738393,0.000265869471688418,0.00149195745307606
