target_id	length	eff_length	est_counts	tpm
Solyc00g500095.1.1	1516	1267.47	0	0
Solyc00g500096.1.1	1089	840.465	0	0
Solyc00g011560.1.1	1072	823.465	1.54455	0.0586071
Solyc00g500097.1.1	611	367.958	0	0
Solyc00g500098.1.1	1083	834.465	0	0
Solyc00g500099.1.1	489	256.228	11.1169	1.35567
Solyc00g500100.1.1	1797	1548.47	27.2261	0.549387
Solyc00g500101.1.1	408	187.833	1.2	0.19962
Solyc00g500102.1.1	672	426.438	0	0
Solyc00g153980.1.1	168	31.4216	0	0
Solyc00g309530.1.1	159	27.3576	5	5.71065
Solyc00g164580.1.1	534	296.742	2	0.210593
Solyc00g210860.1.1	261	81.9566	0	0
Solyc00g025400.2.1	721	474.218	13	0.856563
Solyc00g022070.1.1	153	24.8434	0	0
Solyc00g022080.1.1	213	53.7006	0	0
Solyc00g022090.1.1	354	145.882	1	0.214187
Solyc00g022100.1.1	480	248.477	21.9455	2.75965
Solyc00g500103.1.1	861	612.771	0	0
Solyc00g072800.2.1	626	382.231	15	1.2262
Solyc00g500104.1.1	792	544.32	8.24264	0.473157
Solyc00g500105.1.1	1112	863.465	0.000222722	8.05959e-06
Solyc00g500106.1.1	483	251.083	11.7397	1.46094
Solyc00g500107.1.1	489	256.228	28	3.41448
Solyc00g500108.1.1	183	38.3915	8	6.51102
Solyc00g281110.1.1	369	157.277	3	0.596003
Solyc00g500109.1.1	303	109.611	0	0
Solyc00g500110.1.1	510	275.024	0	0
Solyc00g500111.1.1	453	225.355	0	0
Solyc00g500112.1.1	369	157.277	0	0
Solyc00g142160.1.1	319	120.531	0	0
Solyc00g142170.2.1	1046	797.465	3	0.117545
Solyc00g500113.1.1	414	192.753	3	0.486311
Solyc00g500114.1.1	615	371.748	0	0
Solyc00g500115.1.1	558	318.448	0	0
Solyc00g500116.1.1	489	256.228	0	0
Solyc00g500117.1.1	1755	1506.47	0.000744969	1.54516e-05
Solyc00g500118.1.1	408	187.833	1.2	0.19962
Solyc00g500119.1.1	672	426.438	0	0
Solyc00g500120.1.1	264	83.9313	0.898466	0.334481
Solyc00g500121.1.1	819	571.052	0	0
Solyc00g015600.1.1	156	26.0294	3.5	4.20143
Solyc00g500122.1.1	802	554.243	0	0
Solyc00g007330.1.1	889	640.645	0	0
Solyc00g007340.1.1	369	157.277	0	0
Solyc00g007350.1.1	888	639.658	0	0
Solyc00g500123.1.1	1071	822.465	0	0
Solyc00g500124.1.1	1629	1380.47	5.29204	0.119782
Solyc00g500125.1.1	3519	3270.47	2.65361	0.0253525
Solyc00g500126.1.1	1848	1599.47	0	0
Solyc00g500127.1.1	216	55.379	0	0
Solyc00g500128.1.1	6624	6375.47	15.9588	0.0782134
Solyc00g500129.1.1	531	294.016	7.23895	0.769306
Solyc00g500130.1.1	1062	813.465	552.859	21.2359
Solyc00g500131.1.1	1356	1107.47	5.6	0.157998
Solyc00g500132.1.1	294	103.668	2.75	0.828859
Solyc00g500133.1.1	1524	1275.47	5.94709e-06	1.4569e-07
Solyc00g500134.1.1	1140	891.465	5.71693	0.200379
Solyc00g500135.1.1	4974	4725.47	13.0264	0.086134
Solyc00g500136.1.1	2331	2082.47	143	2.14562
Solyc00g500137.1.1	378	164.146	18.6667	3.55329
Solyc00g500138.1.1	2205	1956.47	58.6667	0.936943
Solyc00g500139.1.1	1701	1452.47	0	0
Solyc00g500140.1.1	402	183.066	0	0
Solyc00g500141.1.1	432	207.495	0	0
Solyc00g500142.1.1	414	192.753	0	0
Solyc00g500143.1.1	1577	1328.47	2.17486	0.0511536
Solyc00g500144.1.1	258	80.106	2.33333	0.910135
Solyc00g500145.1.1	306	111.573	0	0
Solyc00g500146.1.1	673	427.386	21.9005	1.60113
Solyc00g500147.1.1	2730	2481.47	6.26449e-07	7.88809e-09
Solyc00g500148.1.1	1002	753.465	0	0
Solyc00g500149.1.1	1683	1434.47	0	0
Solyc00g500150.1.1	333	130.394	0	0
Solyc00g500151.1.1	468	238.184	0	0
Solyc00g500152.1.1	429	205.028	0	0
Solyc00g500153.1.1	327	126.117	0	0
Solyc00g500154.1.1	348	141.499	0	0
Solyc00g500155.1.1	369	157.277	0.631654	0.125489
Solyc00g500156.1.1	417	195.22	0	0
Solyc00g500157.1.1	759	511.637	12.1288	0.740711
Solyc00g500158.1.1	525	288.634	8.81457	0.954218
Solyc00g500159.1.1	2074	1825.47	0	0
Solyc00g500160.1.1	815	567.075	0	0
Solyc00g500161.1.1	6104	5855.47	12	0.0640345
Solyc00g500162.1.1	393	175.932	0	0
Solyc00g500163.1.1	9337	9088.47	0	0
Solyc00g500164.1.1	303	109.611	0	0
Solyc00g500165.1.1	498	264.375	0	0
Solyc00g112190.2.1	1224	975.465	26	0.832829
Solyc00g500166.1.1	435	210.008	0	0
Solyc00g500167.1.1	1098	849.465	46.6161	1.71469
Solyc00g230080.1.1	357	148.131	0	0
Solyc00g316530.1.1	237	67.5254	6	2.77638
Solyc00g069880.2.1	829	580.949	3	0.161353
Solyc00g500168.1.1	840	591.855	0.896315	0.0473194
Solyc00g013100.1.1	237	67.5254	0	0
Solyc00g013110.1.1	267	85.8647	0	0
Solyc00g126010.1.1	174	34.1918	1	0.913845
Solyc00g126000.1.1	153	24.8434	6.78593	8.53478
Solyc00g125990.1.1	645	400.434	4.54957	0.355004
Solyc00g125980.1.1	204	48.8298	11	7.03885
Solyc00g244300.1.1	258	80.106	6	2.34035
Solyc00g244290.1.1	492	258.959	12.7363	1.53677
Solyc00g244280.1.1	183	38.3915	0	0
Solyc00g500169.1.1	1852	1603.47	178	3.4686
Solyc00g500170.1.1	447	220.079	0	0
Solyc00g013170.1.1	210	52.0312	7	4.20367
Solyc00g013180.1.1	531	294.016	15.9879	1.69908
Solyc00g500171.1.1	516	280.374	10	1.11444
Solyc00g500172.1.1	558	318.448	1	0.0981196
Solyc00g320430.1.1	180	37.0225	2	1.68795
Solyc00g500173.1.1	695	448.901	0	0
Solyc00g019750.1.1	201	47.2549	6	3.96733
Solyc00g019730.1.1	435	210.008	0	0
Solyc00g500174.1.1	11250	11001.5	0	0
Solyc00g500175.1.1	1829	1580.47	0	0
Solyc00g500176.1.1	1557	1308.47	1	0.0238799
Solyc00g500177.1.1	442	215.871	0	0
Solyc00g500178.1.1	963	714.509	0	0
Solyc00g500179.1.1	11238	10989.5	5	0.0142163
Solyc00g500180.1.1	348	141.499	0	0
Solyc00g500181.1.1	1953	1704.47	0	0
Solyc00g500182.1.1	1184	935.465	23.672	0.79068
Solyc00g118680.2.1	470	239.87	11.3445	1.47776
Solyc00g118690.1.1	261	81.9566	7.65549	2.91866
Solyc00g023600.1.1	261	81.9566	0	0
Solyc00g023590.2.1	1058	809.465	11	0.424608
Solyc00g023580.1.1	258	80.106	5	1.95029
Solyc00g023570.1.1	330	128.213	0	0
Solyc00g014860.1.1	237	67.5254	0	0
Solyc00g014850.1.1	312	115.619	3	0.810746
Solyc00g500183.1.1	306	111.573	3	0.840151
Solyc00g500184.1.1	1014	765.465	13	0.530655
Solyc00g500185.1.1	819	571.052	31	1.69621
Solyc00g014810.1.1	165	29.9877	3	3.12588
Solyc00g014800.1.1	492	258.959	2	0.24132
Solyc00g014790.2.1	848	599.831	9	0.468821
Solyc00g094550.1.1	234	65.8385	0	0
Solyc00g094540.1.1	330	128.213	7	1.70592
Solyc00g094530.1.1	390	173.599	24	4.31975
Solyc00g094520.1.1	186	39.8359	2	1.56873
Solyc00g023700.2.1	597	354.814	0	0
Solyc00g023710.1.1	702	455.665	5	0.342861
Solyc00g049210.1.1	1770	1521.47	19.7262	0.405112
Solyc00g049220.1.1	207	50.3991	0	0
Solyc00g500186.1.1	1497	1248.47	0	0
Solyc00g500187.1.1	909	660.606	10.5061	0.496926
Solyc00g500188.1.1	516	280.374	10	1.11444
Solyc00g500189.1.1	558	318.448	1	0.0981196
Solyc00g021660.1.1	225	60.5608	112	57.7857
Solyc00g500190.1.1	621	377.476	19.0227	1.57463
Solyc00g500191.1.1	1356	1107.47	5.63081	0.158867
Solyc00g500192.1.1	1630	1381.47	4.14311	0.0937089
Solyc00g500193.1.1	1071	822.465	0	0
Solyc00g500194.1.1	243	71.1167	0	0
Solyc00g500195.1.1	1425	1176.47	5.18974	0.137835
Solyc00g500196.1.1	1313	1064.47	2299.93	67.5113
Solyc00g500197.1.1	216	55.379	0	0
Solyc00g500198.1.1	6624	6375.47	15.9588	0.0782134
Solyc00g500199.1.1	531	294.016	7.23895	0.769306
Solyc00g500200.1.1	1062	813.465	552.859	21.2359
Solyc00g500201.1.1	1356	1107.47	5.6	0.157998
Solyc00g500202.1.1	294	103.668	2.75	0.828859
Solyc00g500203.1.1	1524	1275.47	5.94709e-06	1.4569e-07
Solyc00g500204.1.1	1140	891.465	5.71693	0.200379
Solyc00g500205.1.1	4974	4725.47	13.0264	0.086134
Solyc00g500206.1.1	2331	2082.47	143	2.14562
Solyc00g500207.1.1	378	164.146	18.6667	3.55329
Solyc00g500208.1.1	2205	1956.47	58.6667	0.936943
Solyc00g500209.1.1	1962	1713.47	85.6181	1.56129
Solyc00g500210.1.1	390	173.599	9.5	1.7099
Solyc00g500211.1.1	258	80.106	2.33333	0.910135
Solyc00g500212.1.1	823	574.995	4.19658	0.228047
Solyc00g500213.1.1	527	290.419	0	0
Solyc00g500214.1.1	1437	1188.47	0	0
Solyc00g322630.1.1	297	105.679	0	0
Solyc00g500215.1.1	937	688.551	0	0
Solyc00g500216.1.1	1362	1113.47	2.46716	0.0692333
Solyc00g500217.1.1	671	425.464	0	0
Solyc00g500218.1.1	2113	1864.47	0	0
Solyc00g266110.1.1	297	105.679	0	0
Solyc00g254910.1.1	786	538.353	4.01585	0.233079
Solyc00g500219.1.1	839	590.867	0	0
Solyc00g500220.1.1	525	288.634	0	0
Solyc00g500221.1.1	832	583.937	0	0
Solyc00g500222.1.1	462	233.013	0	0
Solyc00g198360.1.1	693	446.982	0	0
Solyc00g500223.1.1	519	283.077	0	0
Solyc00g036520.1.1	558	318.448	0	0
Solyc00g052540.1.1	321	121.974	0	0
Solyc00g052530.2.1	392	175.17	4	0.713502
Solyc00g500224.1.1	1797	1548.47	9.86442	0.199051
Solyc00g047180.1.1	258	80.106	0	0
Solyc00g047190.1.1	318	119.882	1	0.260639
Solyc00g047200.1.1	234	65.8385	13.0849	6.20991
Solyc00g500225.1.1	303	109.611	0	0
Solyc00g500226.1.1	1281	1032.47	21.9394	0.663964
Solyc00g500227.1.1	1863	1614.47	0	0
Solyc00g500228.1.1	1842	1593.47	92.3963	1.81178
Solyc00g500229.1.1	163	29.058	0	0
Solyc00g500230.1.1	1258	1009.47	0	0
Solyc00g500231.1.1	731	484.055	0	0
Solyc00g500232.1.1	545	306.596	0	0
Solyc00g500233.1.1	3291	3042.47	0	0
Solyc00g500234.1.1	619	375.544	10.1999	0.848654
Solyc00g500235.1.1	474	243.274	0	0
Solyc00g500236.1.1	2157	1908.47	26.0971	0.42727
Solyc00g500237.1.1	615	371.748	7.31105	0.614504
Solyc00g230070.1.1	264	83.9313	0	0
Solyc00g230060.1.1	840	591.855	22.3839	1.18172
Solyc00g025300.1.1	162	28.6257	0	0
Solyc00g025290.1.1	486	253.65	2.05285	0.252881
Solyc00g500238.1.1	354	145.882	21	4.49792
Solyc00g020040.1.1	621	377.476	14	1.15887
Solyc00g020030.1.1	201	47.2549	0	0
Solyc00g020020.2.1	859	610.783	19	0.971988
Solyc00g020010.1.1	228	62.25	9	4.51749
Solyc00g020000.1.1	174	34.1918	3	2.74153
Solyc00g019990.1.1	216	55.379	4.77213	2.69253
Solyc00g019980.2.1	869	620.746	4	0.201345
Solyc00g019970.2.1	911	662.606	14	0.660187
Solyc00g019950.1.1	552	312.905	12	1.19829
Solyc00g500239.1.1	705	458.564	7.92947	0.540304
Solyc00g500240.1.1	966	717.509	8.14097	0.354522
Solyc00g500241.1.1	1803	1554.47	2.66921	0.0536532
Solyc00g036530.1.1	156	26.0294	0	0
Solyc00g500242.1.1	753	505.708	0.552858	0.0341592
Solyc00g500243.1.1	1398	1149.47	42	1.14169
Solyc00g500244.1.1	408	187.833	1.2	0.19962
Solyc00g500245.1.1	2028	1779.47	0	0
Solyc00g500246.1.1	1511	1262.47	0	0
Solyc00g007450.1.1	681	435.248	0	0
Solyc00g016590.1.1	926	677.606	0	0
Solyc00g028960.1.1	312	115.619	0	0
Solyc00g500247.1.1	812	564.12	1	0.0553888
Solyc00g500248.1.1	442	215.871	0	0
Solyc00g500249.1.1	1827	1578.47	8.6369	0.170969
Solyc00g500250.1.1	2376	2127.47	122.477	1.79881
Solyc00g500251.1.1	909	660.606	10.5061	0.496926
Solyc00g500252.1.1	516	280.374	10	1.11444
Solyc00g500253.1.1	558	318.448	1	0.0981196
Solyc00g021650.1.1	231	64.0913	5	2.43761
Solyc00g021640.2.1	1504	1255.47	40	0.995519
Solyc00g021630.1.1	654	409.075	55	4.20101
Solyc00g500254.1.1	369	157.277	13	2.58268
Solyc00g181240.1.1	180	37.0225	0	0
Solyc00g181250.2.1	794	546.309	0	0
Solyc00g500255.1.1	480	248.477	0	0
Solyc00g500256.1.1	828	579.96	34	1.83179
Solyc00g500257.1.1	1606	1357.47	22.3377	0.514166
Solyc00g500258.1.1	411	190.289	0	0
Solyc00g500259.1.1	1044	795.465	1.00934	0.039647
Solyc00g500260.1.1	2790	2541.47	54.8545	0.674407
Solyc00g500261.1.1	552	312.905	57.7812	5.7699
Solyc00g500262.1.1	1281	1032.47	21.9394	0.663964
Solyc00g500263.1.1	1864	1615.47	44.784	0.866203
Solyc00g500264.1.1	22821	22572.5	0	0
Solyc00g500265.1.1	342	137.07	0	0
Solyc00g500266.1.1	7513	7264.47	0	0
Solyc00g500267.1.1	7587	7338.47	0	0
Solyc00g500268.1.1	1296	1047.47	254.791	7.60043
Solyc00g500269.1.1	1687	1438.47	4.18125	0.0908241
Solyc00g500270.1.1	590	348.156	0	0
Solyc00g500271.1.1	1083	834.465	0	0
Solyc00g500272.1.1	489	256.228	11.1169	1.35567
Solyc00g500273.1.1	341	136.323	3	0.687617
Solyc00g500274.1.1	1797	1548.47	27.2261	0.549387
Solyc00g500275.1.1	408	187.833	1.2	0.19962
Solyc00g500276.1.1	672	426.438	0	0
Solyc00g500277.1.1	753	505.708	0.552858	0.0341592
Solyc00g052430.2.1	1180	931.465	61.4645	2.06182
Solyc00g500278.1.1	1848	1599.47	0	0
Solyc00g500279.1.1	342	137.07	0.0744483	0.016971
Solyc00g500280.1.1	966	717.509	10.3469	0.450586
Solyc00g500281.1.1	768	520.554	2	0.120049
Solyc00g500282.1.1	902	653.619	0	0
Solyc00g500283.1.1	895	646.632	2.29832	0.111057
Solyc00g500284.1.1	702	455.665	1	0.0685723
Solyc00g500285.1.1	522	285.848	0	0
Solyc00g500286.1.1	786	538.353	4.01585	0.233079
Solyc00g500287.1.1	659	413.868	0	0
Solyc00g500288.1.1	4394	4145.47	0	0
Solyc00g500289.1.1	1914	1665.47	0	0
Solyc00g500290.1.1	6483	6234.47	58.8218	0.294804
Solyc00g500291.1.1	1140	891.465	5.71693	0.200379
Solyc00g500292.1.1	1524	1275.47	5.94709e-06	1.4569e-07
Solyc00g500293.1.1	345	139.268	0	0
Solyc00g500294.1.1	1242	993.465	21.0135	0.660907
Solyc00g500295.1.1	1356	1107.47	5.6	0.157998
Solyc00g500296.1.1	1062	813.465	552.859	21.2359
Solyc00g500297.1.1	429	205.028	7.90263	1.20435
Solyc00g500298.1.1	402	183.066	26.3177	4.49196
Solyc00g500299.1.1	909	660.606	0	0
Solyc00g500300.1.1	216	55.379	0	0
Solyc00g500301.1.1	501	267.01	370.73	43.3835
Solyc00g500302.1.1	695	448.901	16.9957	1.18299
Solyc00g500303.1.1	798	550.277	61	3.46372
Solyc00g500304.1.1	708	461.518	0.905117	0.0612787
Solyc00g500305.1.1	2233	1984.47	0	0
Solyc00g500306.1.1	420	197.587	0	0
Solyc00g500307.1.1	750	502.759	0	0
Solyc00g500308.1.1	851	602.831	0	0
Solyc00g500309.1.1	1773	1524.47	0	0
Solyc00g500310.1.1	408	187.833	0	0
Solyc00g500311.1.1	2027	1778.47	32.8943	0.577922
Solyc00g500312.1.1	2463	2214.47	0	0
Solyc00g500313.1.1	186	39.8359	0	0
Solyc00g500314.1.1	789	541.331	4.6645	0.269238
Solyc00g500315.1.1	525	288.634	9	0.974291
Solyc00g500316.1.1	693	446.982	14.2637	0.997091
Solyc00g500317.1.1	1083	834.465	0	0
Solyc00g500318.1.1	489	256.228	11.1169	1.35567
Solyc00g012540.1.1	1113	864.465	0	0
Solyc00g500319.1.1	4353	4104.47	8.09898	0.061655
Solyc00g500320.1.1	1140	891.465	5.71693	0.200379
Solyc00g500321.1.1	225	60.5608	27	13.9305
Solyc00g500322.1.1	510	275.024	69	7.83922
Solyc00g500323.1.1	1619	1370.47	66	1.50477
Solyc00g500324.1.1	3556	3307.47	2.83322	0.0267657
Solyc00g500325.1.1	501	267.01	370.73	43.3835
Solyc00g500326.1.1	216	55.379	0	0
Solyc00g500327.1.1	6624	6375.47	15.9588	0.0782134
Solyc00g500328.1.1	423	200.122	0	0
Solyc00g500329.1.1	1062	813.465	552.859	21.2359
Solyc00g500330.1.1	1356	1107.47	5.6	0.157998
Solyc00g500331.1.1	294	103.668	2.75	0.828859
Solyc00g500332.1.1	1618	1369.47	1.00835e-08	2.30067e-10
Solyc00g500333.1.1	495	261.655	0	0
Solyc00g500334.1.1	225	60.5608	27	13.9305
Solyc00g500335.1.1	693	446.982	35.8592	2.50671
Solyc00g500336.1.1	363	152.558	0	0
Solyc00g500337.1.1	796	548.309	0	0
Solyc00g500338.1.1	739	491.899	0	0
Solyc00g500339.1.1	1173	924.465	32	1.08157
Solyc00g500340.1.1	354	145.882	21	4.49792
Solyc00g500341.1.1	501	267.01	8	0.936175
Solyc00g500342.1.1	561	321.291	11.2336	1.09248
Solyc00g500343.1.1	444	217.587	9.94715	1.42844
Solyc00g500344.1.1	255	78.3238	0	0
Solyc00g500345.1.1	2409	2160.47	120.252	1.73916
Solyc00g500346.1.1	840	591.855	0.896315	0.0473194
Solyc00g500347.1.1	402	183.066	0	0
Solyc00g500348.1.1	1827	1578.47	8.6369	0.170969
Solyc00g500349.1.1	1497	1248.47	0	0
Solyc00g500350.1.1	1863	1614.47	0	0
Solyc00g500351.1.1	2178	1929.47	9.8046	0.158777
Solyc00g500352.1.1	506	271.511	0	0
Solyc00g032030.1.1	429	205.028	0	0
Solyc00g500353.1.1	2374	2125.47	107.856	1.58557
Solyc00g076250.1.1	309	113.542	0	0
Solyc00g500354.1.1	796	548.309	0	0
Solyc00g500355.1.1	490	257.137	0	0
Solyc00g500356.1.1	1101	852.465	0	0
Solyc00g500357.1.1	840	591.855	0.896315	0.0473194
Solyc00g500358.1.1	1536	1287.47	125.748	3.05181
Solyc00g500359.1.1	408	187.833	1.2	0.19962
Solyc00g500360.1.1	672	426.438	0	0
Solyc00g500361.1.1	867	618.746	0	0
Solyc00g500362.1.1	1185	936.465	5.77865	0.19281
Solyc00g500363.1.1	243	71.1167	1	0.439362
Solyc00g500364.1.1	966	717.509	8.14097	0.354522
Solyc00g308530.1.1	165	29.9877	0	0
Solyc00g284510.1.1	810	562.154	0	0
Solyc00g500365.1.1	591	349.099	0	0
Solyc00g500366.1.1	919	670.606	0	0
Solyc00g500367.1.1	396	178.375	0	0
Solyc00g500368.1.1	3425	3176.47	0	0
Solyc00g500369.1.1	453	225.355	0	0
Solyc00g500370.1.1	837	588.867	0	0
Solyc00g500371.1.1	306	111.573	0	0
Solyc00g500372.1.1	864	615.746	0	0
Solyc00g500373.1.1	1429	1180.47	365.159	9.66546
Solyc00g500374.1.1	1024	775.465	0	0
Solyc00g500375.1.1	4999	4750.47	0	0
Solyc00g006650.1.1	156	26.0294	0	0
Solyc00g500376.1.1	428	204.223	0	0
Solyc00g500377.1.1	1147	898.465	2.97958	0.103621
Solyc00g500378.1.1	286	98.3379	0	0
Solyc00g500379.1.1	633	388.927	0	0
Solyc00g500380.1.1	201	47.2549	0	0
Solyc00g500381.1.1	860	611.783	0	0
Solyc00g500382.1.1	618	374.62	0	0
Solyc00g500383.1.1	243	71.1167	0	0
Solyc00g500384.1.1	1695	1446.47	4.15158	0.0896808
Solyc00g500385.1.1	572	331.315	0	0
Solyc00g500386.1.1	249	74.7267	0	0
Solyc00g500387.1.1	486	253.65	0	0
Solyc00g500388.1.1	858	609.795	0	0
Solyc00g500389.1.1	237	67.5254	0	0
Solyc00g500390.1.1	528	291.311	0	0
Solyc00g500391.1.1	393	175.932	0	0
Solyc00g500392.1.1	465	235.595	0	0
Solyc00g500393.1.1	282	95.7644	0	0
Solyc00g500394.1.1	540	302.102	0	0
Solyc00g500395.1.1	3502	3253.47	0	0
Solyc00g500396.1.1	4287	4038.47	0	0
Solyc00g500397.1.1	4464	4215.47	0	0
Solyc00g500398.1.1	5306	5057.47	0	0
Solyc00g500399.1.1	318	119.882	0	0
Solyc00g500400.1.1	276	91.7831	0	0
Solyc00g500401.1.1	252	76.4827	0	0
Solyc00g500402.1.1	324	124.049	0	0
Solyc00g500403.1.1	363	152.558	0	0
Solyc00g007920.1.1	366	154.925	0	0
Solyc00g007940.1.1	1031	782.465	0	0
Solyc00g007930.1.1	489	256.228	0	0
Solyc00g500404.1.1	6649	6400.47	0	0
Solyc00g500405.1.1	480	248.477	2.44845	0.307893
Solyc00g500406.1.1	1665	1416.47	47.3925	1.04544
Solyc00g500407.1.1	596	353.857	0	0
Solyc00g500408.1.1	1468	1219.47	0	0
Solyc00g500409.1.1	360	150.387	0	0
Solyc01g004000.1.1	465	235.595	0	0
Solyc01g004002.1.1	1800	1551.47	0	0
Solyc01g004004.1.1	282	95.7644	0.288123	0.0940088
Solyc01g004006.1.1	306	111.573	0	0
Solyc01g004008.1.1	798	550.277	2.1931	0.124529
Solyc01g005000.3.1	1756	1507.47	14	0.290185
Solyc01g005010.4.1	1100	851.465	123	4.5137
Solyc01g005020.3.1	4008	3759.47	3154	26.2138
Solyc01g005030.4.1	4253	4004.47	1722	13.4364
Solyc01g005040.3.1	681	435.248	142	10.194
Solyc01g005050.4.1	705	458.564	0	0
Solyc01g005060.3.1	1298	1049.47	88	2.62004
Solyc01g005070.3.1	1526	1277.47	0	0
Solyc01g005080.3.1	2437	2188.47	2451	34.9943
Solyc01g005090.3.1	1142	893.465	0	0
