target_id	length	eff_length	est_counts	tpm
Solyc00g500079.1.1	429	202.365	0	0
Solyc00g500080.1.1	402	180.715	77.048	8.42756
Solyc00g500081.1.1	6624	6368.18	33.1533	0.102908
Solyc00g500082.1.1	216	55.3594	0	0
Solyc00g500083.1.1	501	263.297	1180.78	88.6459
Solyc00g500084.1.1	1219	963.184	0	0
Solyc00g500085.1.1	537	294.852	12	0.804474
Solyc00g500086.1.1	1071	815.184	2.86999	0.0695922
Solyc00g500087.1.1	1626	1370.18	0.000135802	1.95913e-06
Solyc00g500088.1.1	3005	2749.18	1.25037e-06	8.99023e-09
Solyc00g500089.1.1	18682	18426.2	0	0
Solyc00g500090.1.1	834	578.817	0	0
Solyc00g500091.1.1	728	474.47	0	0
Solyc00g011670.1.1	183	37.9875	0	0
Solyc00g011660.1.1	933	677.314	0	0
Solyc00g500092.1.1	1097	841.184	0	0
Solyc00g500093.1.1	603	354.776	4.99917	0.278534
Solyc00g500094.1.1	1359	1103.18	0	0
Solyc00g500095.1.1	1516	1260.18	0	0
Solyc00g500096.1.1	1089	833.184	0	0
Solyc00g011560.1.1	1072	816.184	0	0
Solyc00g500097.1.1	611	362.145	0	0
Solyc00g500098.1.1	1083	827.184	0	0
Solyc00g500099.1.1	489	252.918	12.4401	0.972254
Solyc00g500100.1.1	1797	1541.18	35.8257	0.459489
Solyc00g500101.1.1	408	185.549	3.8	0.404819
Solyc00g500102.1.1	672	420.057	2.2387	0.105347
Solyc00g153980.1.1	168	30.8895	1	0.639919
Solyc00g309530.1.1	159	26.7324	2	1.47886
Solyc00g164580.1.1	534	292.242	6	0.405829
Solyc00g210860.1.1	261	81.7847	0	0
Solyc00g025400.2.1	721	467.667	60	2.536
Solyc00g022070.1.1	153	24.2039	0	0
Solyc00g022080.1.1	213	53.6848	0	0
Solyc00g022090.1.1	354	145.106	0	0
Solyc00g022100.1.1	480	245.248	47.6282	3.83879
Solyc00g500103.1.1	861	605.62	0	0
Solyc00g072800.2.1	626	376.347	59	3.09884
Solyc00g500104.1.1	792	537.29	0	0
Solyc00g500105.1.1	1112	856.184	0	0
Solyc00g500106.1.1	483	247.793	15	1.19657
Solyc00g500107.1.1	489	252.918	1	0.0781549
Solyc00g500108.1.1	183	37.9875	12	6.24419
Solyc00g281110.1.1	369	156.001	4	0.506838
Solyc00g500109.1.1	303	109.219	0	0
Solyc00g500110.1.1	510	271.202	0	0
Solyc00g500111.1.1	453	222.369	7.20903	0.640823
Solyc00g500112.1.1	369	156.001	14.1947	1.79861
Solyc00g142160.1.1	319	120.249	2	0.328763
Solyc00g142170.2.1	1046	790.184	1.45005	0.0362735
Solyc00g500113.1.1	414	190.298	5.67426	0.589401
Solyc00g500114.1.1	615	365.93	0	0
Solyc00g500115.1.1	558	313.565	0	0
Solyc00g500116.1.1	489	252.918	0	0
Solyc00g500117.1.1	1755	1499.18	0	0
Solyc00g500118.1.1	408	185.549	3.8	0.404819
Solyc00g500119.1.1	672	420.057	2.2387	0.105347
Solyc00g500120.1.1	264	83.6999	0	0
Solyc00g500121.1.1	819	563.998	0	0
Solyc00g015600.1.1	156	25.4707	0	0
Solyc00g500122.1.1	802	547.146	0	0
Solyc00g007330.1.1	889	633.455	0	0
Solyc00g007340.1.1	369	156.001	0	0
Solyc00g007350.1.1	888	632.455	0	0
Solyc00g500123.1.1	1071	815.184	2.86999	0.0695922
Solyc00g500124.1.1	1629	1373.18	5.98018e-05	8.60838e-07
Solyc00g500125.1.1	3519	3263.18	0	0
Solyc00g500126.1.1	1848	1592.18	0	0
Solyc00g500127.1.1	216	55.3594	0	0
Solyc00g500128.1.1	6624	6368.18	33.1533	0.102908
Solyc00g500129.1.1	531	289.554	28.1018	1.9184
Solyc00g500130.1.1	1062	806.184	1640.83	40.2313
Solyc00g500131.1.1	1356	1100.18	43.8	0.786945
Solyc00g500132.1.1	294	103.26	17.5566	3.36081
Solyc00g500133.1.1	1524	1268.18	4.76545e-07	7.42775e-09
Solyc00g500134.1.1	1140	884.184	20.2261	0.452173
Solyc00g500135.1.1	4974	4718.18	21.6327	0.0906298
Solyc00g500136.1.1	2331	2075.18	627.119	5.9735
Solyc00g500137.1.1	378	162.163	89	10.8486
Solyc00g500138.1.1	2205	1949.18	232.333	2.3561
Solyc00g500139.1.1	1701	1445.18	0	0
Solyc00g500140.1.1	402	180.715	0	0
Solyc00g500141.1.1	432	204.868	0	0
Solyc00g500142.1.1	414	190.298	0	0
Solyc00g500143.1.1	1577	1321.18	2.48161	0.0371284
Solyc00g500144.1.1	258	79.9434	19	4.69793
Solyc00g500145.1.1	306	111.391	0	0
Solyc00g500146.1.1	673	421.015	61.1318	2.87015
Solyc00g500147.1.1	2730	2474.18	4.52538	0.0361542
Solyc00g500148.1.1	1002	746.184	0	0
Solyc00g500149.1.1	1683	1427.18	0	0
Solyc00g500150.1.1	333	130.018	0	0
Solyc00g500151.1.1	468	235.008	0	0
Solyc00g500152.1.1	429	202.365	0	0
Solyc00g500153.1.1	327	125.906	0	0
Solyc00g500154.1.1	348	140.776	0	0
Solyc00g500155.1.1	369	156.001	4.77016	0.604424
Solyc00g500156.1.1	417	192.695	0	0
Solyc00g500157.1.1	759	504.734	20.6583	0.809034
Solyc00g500158.1.1	525	284.145	54.1403	3.76632
Solyc00g500159.1.1	2074	1818.18	0	0
Solyc00g500160.1.1	815	560.016	0	0
Solyc00g500161.1.1	6104	5848.18	0	0
Solyc00g500162.1.1	393	173.595	0	0
Solyc00g500163.1.1	9337	9081.18	0	0
Solyc00g500164.1.1	303	109.219	0	0
Solyc00g500165.1.1	498	260.738	0	0
Solyc00g112190.2.1	1224	968.184	27	0.551241
Solyc00g500166.1.1	435	207.403	0	0
Solyc00g500167.1.1	1098	842.184	60.3109	1.41555
Solyc00g230080.1.1	357	147.253	0	0
Solyc00g316530.1.1	237	67.4751	3	0.878847
Solyc00g069880.2.1	829	573.855	0	0
Solyc00g500168.1.1	840	584.759	0	0
Solyc00g013100.1.1	237	67.4751	0	0
Solyc00g013110.1.1	267	85.6352	0	0
Solyc00g126010.1.1	174	33.63	2	1.17554
Solyc00g126000.1.1	153	24.2039	5.67385	4.63369
Solyc00g125990.1.1	645	394.219	12.126	0.608014
Solyc00g125980.1.1	204	48.7138	2	0.811546
Solyc00g244300.1.1	258	79.9434	2	0.494519
Solyc00g244290.1.1	492	255.505	15.0892	1.16735
Solyc00g244280.1.1	183	37.9875	0	0
Solyc00g500169.1.1	1852	1596.18	376	4.65629
Solyc00g500170.1.1	447	217.479	0	0
Solyc00g013170.1.1	210	52.0177	8	3.04
Solyc00g013180.1.1	531	289.554	11.0392	0.753602
Solyc00g500171.1.1	516	276.424	3	0.214527
Solyc00g500172.1.1	558	313.565	4.33333	0.273168
Solyc00g320430.1.1	180	36.5307	0	0
Solyc00g500173.1.1	695	442.29	0	0
Solyc00g019750.1.1	201	47.0968	18	7.55469
Solyc00g019730.1.1	435	207.403	0	0
Solyc00g500174.1.1	11250	10994.2	0	0
Solyc00g500175.1.1	1829	1573.18	0	0
Solyc00g500176.1.1	1557	1301.18	0	0
Solyc00g500177.1.1	442	213.321	0	0
Solyc00g500178.1.1	963	707.245	0	0
Solyc00g500179.1.1	11238	10982.2	0	0
Solyc00g500180.1.1	348	140.776	0	0
Solyc00g500181.1.1	1953	1697.18	0	0
Solyc00g500182.1.1	1184	928.184	17.1493	0.365214
Solyc00g118680.2.1	470	236.722	11.5529	0.96469
Solyc00g118690.1.1	261	81.7847	10.4471	2.52499
Solyc00g023600.1.1	261	81.7847	0	0
Solyc00g023590.2.1	1058	802.184	12	0.295694
Solyc00g023580.1.1	258	79.9434	0	0
Solyc00g023570.1.1	330	127.863	0	0
Solyc00g014860.1.1	237	67.4751	0	0
Solyc00g014850.1.1	312	115.419	9	1.54135
Solyc00g500183.1.1	306	111.391	5	0.887268
Solyc00g500184.1.1	1014	758.184	20.5062	0.534621
Solyc00g500185.1.1	819	563.998	29	1.01638
Solyc00g014810.1.1	165	29.3887	0	0
Solyc00g014800.1.1	492	255.505	8	0.618907
Solyc00g014790.2.1	848	592.71	2	0.0666996
Solyc00g094550.1.1	234	65.6575	1	0.301059
Solyc00g094540.1.1	330	127.863	25	3.86483
Solyc00g094530.1.1	390	171.222	62	7.15761
Solyc00g094520.1.1	186	39.4773	2	1.00142
Solyc00g023700.2.1	597	349.176	0	0
Solyc00g023710.1.1	702	449.097	0	0
Solyc00g049210.1.1	1770	1514.18	0	0
Solyc00g049220.1.1	207	50.439	0	0
Solyc00g500186.1.1	1497	1241.18	0	0
Solyc00g500187.1.1	909	653.369	16.4804	0.498592
Solyc00g500188.1.1	516	276.424	3	0.214527
Solyc00g500189.1.1	558	313.565	4.33333	0.273168
Solyc00g021660.1.1	225	60.4308	0	0
Solyc00g500190.1.1	621	371.625	254.773	13.5514
Solyc00g500191.1.1	1356	1100.18	24.0604	0.432288
Solyc00g500192.1.1	1630	1374.18	112.533	1.61872
Solyc00g500193.1.1	1071	815.184	2.86999	0.0695922
Solyc00g500194.1.1	243	71.0158	0	0
Solyc00g500195.1.1	1425	1169.18	15	0.253597
Solyc00g500196.1.1	1313	1057.18	11455.2	214.184
Solyc00g500197.1.1	216	55.3594	0	0
Solyc00g500198.1.1	6624	6368.18	33.1533	0.102908
Solyc00g500199.1.1	531	289.554	28.1018	1.9184
Solyc00g500200.1.1	1062	806.184	1640.83	40.2313
Solyc00g500201.1.1	1356	1100.18	43.8	0.786945
Solyc00g500202.1.1	294	103.26	17.5566	3.36081
Solyc00g500203.1.1	1524	1268.18	4.76545e-07	7.42775e-09
Solyc00g500204.1.1	1140	884.184	20.2261	0.452173
Solyc00g500205.1.1	4974	4718.18	21.6327	0.0906298
Solyc00g500206.1.1	2331	2075.18	627.119	5.9735
Solyc00g500207.1.1	378	162.163	89	10.8486
Solyc00g500208.1.1	2205	1949.18	232.333	2.3561
Solyc00g500209.1.1	1962	1706.18	338.496	3.9216
Solyc00g500210.1.1	390	171.222	30	3.46336
Solyc00g500211.1.1	258	79.9434	19	4.69793
Solyc00g500212.1.1	823	567.969	22.8729	0.796035
Solyc00g500213.1.1	527	285.923	0	0
Solyc00g500214.1.1	1437	1181.18	0	0
Solyc00g322630.1.1	297	105.249	0	0
Solyc00g500215.1.1	937	681.28	0	0
Solyc00g500216.1.1	1362	1106.18	0	0
Solyc00g500217.1.1	671	419.085	0	0
Solyc00g500218.1.1	2113	1857.18	0	0
Solyc00g266110.1.1	297	105.249	0	0
Solyc00g254910.1.1	786	531.362	0	0
Solyc00g500219.1.1	839	583.768	0	0
Solyc00g500220.1.1	525	284.145	0	0
Solyc00g500221.1.1	832	576.826	0	0
Solyc00g500222.1.1	462	229.944	0	0
Solyc00g198360.1.1	693	440.364	0	0
Solyc00g500223.1.1	519	278.951	0	0
Solyc00g036520.1.1	558	313.565	0	0
Solyc00g052540.1.1	321	121.651	0	0
Solyc00g052530.2.1	392	172.804	7	0.80072
Solyc00g500224.1.1	1797	1541.18	0	0
Solyc00g047180.1.1	258	79.9434	0	0
Solyc00g047190.1.1	318	119.572	0	0
Solyc00g047200.1.1	234	65.6575	30.3984	9.1517
Solyc00g500225.1.1	303	109.219	3.17099	0.573893
Solyc00g500226.1.1	1281	1025.18	10.7873	0.207992
Solyc00g500227.1.1	1863	1607.18	0	0
Solyc00g500228.1.1	1842	1586.18	128.145	1.59692
Solyc00g500229.1.1	163	28.5143	0	0
Solyc00g500230.1.1	1258	1002.18	0	0
Solyc00g500231.1.1	731	477.43	0	0
Solyc00g500232.1.1	545	302.055	0	0
Solyc00g500233.1.1	3291	3035.18	0	0
Solyc00g500234.1.1	619	369.719	8.24034	0.440564
Solyc00g500235.1.1	474	240.093	0	0
Solyc00g500236.1.1	2157	1901.18	34.528	0.35899
Solyc00g500237.1.1	615	365.93	3	0.162054
Solyc00g230070.1.1	264	83.6999	1	0.236162
Solyc00g230060.1.1	840	584.759	38.6891	1.30782
Solyc00g025300.1.1	162	28.0297	0	0
Solyc00g025290.1.1	486	250.393	1.24169	0.0980225
Solyc00g500238.1.1	354	145.106	22	2.9969
Solyc00g020040.1.1	621	371.625	5	0.26595
Solyc00g020030.1.1	201	47.0968	5.45423	2.28917
Solyc00g020020.2.1	859	603.64	15.5458	0.509061
Solyc00g020010.1.1	228	62.0672	8	2.54779
Solyc00g020000.1.1	174	33.63	4	2.35109
Solyc00g019990.1.1	216	55.3594	1.04344	0.372573
Solyc00g019980.2.1	869	613.569	3	0.0966481
Solyc00g019970.2.1	911	655.369	23	0.693709
Solyc00g019950.1.1	552	308.221	44.0902	2.82758
Solyc00g500239.1.1	705	452.044	0	0
Solyc00g500240.1.1	966	710.245	6.12748	0.170533
Solyc00g500241.1.1	1803	1547.18	28.8105	0.368082
Solyc00g036530.1.1	156	25.4707	0	0
Solyc00g500242.1.1	753	498.834	3.5	0.138691
Solyc00g500243.1.1	1398	1142.18	63.2678	1.09492
Solyc00g500244.1.1	408	185.549	3.8	0.404819
Solyc00g500245.1.1	2028	1772.18	38.3457	0.427704
Solyc00g500246.1.1	1511	1255.18	0	0
Solyc00g007450.1.1	681	428.815	0	0
Solyc00g016590.1.1	926	670.325	0	0
Solyc00g028960.1.1	312	115.419	5	0.856305
Solyc00g500247.1.1	812	557.044	0	0
Solyc00g500248.1.1	442	213.321	0	0
Solyc00g500249.1.1	1827	1571.18	28	0.352263
Solyc00g500250.1.1	2376	2120.18	219.515	2.04657
Solyc00g500251.1.1	909	653.369	16.4804	0.498592
Solyc00g500252.1.1	516	276.424	3	0.214527
Solyc00g500253.1.1	558	313.565	4.33333	0.273168
Solyc00g021650.1.1	231	63.8968	3	0.928063
Solyc00g021640.2.1	1504	1248.18	33	0.522602
Solyc00g021630.1.1	654	402.817	73	3.5822
Solyc00g500254.1.1	369	156.001	6	0.760257
Solyc00g181240.1.1	180	36.5307	0	0
Solyc00g181250.2.1	794	539.264	0	0
Solyc00g500255.1.1	480	245.248	2.54995	0.205524
Solyc00g500256.1.1	828	572.884	73.5962	2.53936
Solyc00g500257.1.1	1606	1350.18	46.3414	0.678441
Solyc00g500258.1.1	411	187.853	0	0
Solyc00g500259.1.1	1044	788.184	6.06187	0.152025
Solyc00g500260.1.1	2790	2534.18	95.284	0.74322
Solyc00g500261.1.1	552	308.221	59.829	3.83694
Solyc00g500262.1.1	1281	1025.18	10.7873	0.207992
Solyc00g500263.1.1	1864	1608.18	81.8231	1.00572
Solyc00g500264.1.1	22821	22565.2	0	0
Solyc00g500265.1.1	342	136.423	0	0
Solyc00g500266.1.1	7513	7257.18	0	0
Solyc00g500267.1.1	7587	7331.18	0	0
Solyc00g500268.1.1	1296	1040.18	356.698	6.77838
Solyc00g500269.1.1	1687	1431.18	0	0
Solyc00g500270.1.1	590	342.781	0	0
Solyc00g500271.1.1	1083	827.184	0	0
Solyc00g500272.1.1	489	252.918	12.4401	0.972254
Solyc00g500273.1.1	341	135.665	1	0.145703
Solyc00g500274.1.1	1797	1541.18	35.8257	0.459489
Solyc00g500275.1.1	408	185.549	3.8	0.404819
Solyc00g500276.1.1	672	420.057	2.2387	0.105347
Solyc00g500277.1.1	753	498.834	3.5	0.138691
Solyc00g052430.2.1	1180	924.184	15.1895	0.324878
Solyc00g500278.1.1	1848	1592.18	0	0
Solyc00g500279.1.1	342	136.423	3.76749	0.545882
Solyc00g500280.1.1	966	710.245	0	0
Solyc00g500281.1.1	768	513.598	2	0.0769737
Solyc00g500282.1.1	902	646.391	0	0
Solyc00g500283.1.1	895	639.423	1.37956	0.042647
Solyc00g500284.1.1	702	449.097	0	0
Solyc00g500285.1.1	522	281.459	0	0
Solyc00g500286.1.1	786	531.362	0	0
Solyc00g500287.1.1	659	407.633	0	0
Solyc00g500288.1.1	4394	4138.18	0	0
Solyc00g500289.1.1	1914	1658.18	0	0
Solyc00g500290.1.1	6483	6227.18	164.219	0.521274
Solyc00g500291.1.1	1140	884.184	20.2261	0.452173
Solyc00g500292.1.1	1524	1268.18	4.76545e-07	7.42775e-09
Solyc00g500293.1.1	345	138.604	11.7738	1.6791
Solyc00g500294.1.1	1242	986.184	152.211	3.05086
Solyc00g500295.1.1	1356	1100.18	43.8	0.786945
Solyc00g500296.1.1	1062	806.184	1640.83	40.2313
Solyc00g500297.1.1	429	202.365	0	0
Solyc00g500298.1.1	402	180.715	77.048	8.42756
Solyc00g500299.1.1	909	653.369	0	0
Solyc00g500300.1.1	216	55.3594	0	0
Solyc00g500301.1.1	501	263.297	1180.78	88.6459
Solyc00g500302.1.1	695	442.29	52.1728	2.33169
Solyc00g500303.1.1	798	543.209	131	4.76694
Solyc00g500304.1.1	708	454.945	0	0
Solyc00g500305.1.1	2233	1977.18	0	0
Solyc00g500306.1.1	420	195.093	0	0
Solyc00g500307.1.1	750	495.926	0	0
Solyc00g500308.1.1	851	595.7	0	0
Solyc00g500309.1.1	1773	1517.18	0	0
Solyc00g500310.1.1	408	185.549	0	0
Solyc00g500311.1.1	2027	1771.18	32.7774	0.365803
Solyc00g500312.1.1	2463	2207.18	0	0
Solyc00g500313.1.1	186	39.4773	0	0
Solyc00g500314.1.1	789	534.335	7.20019	0.266358
Solyc00g500315.1.1	525	284.145	10	0.695658
Solyc00g500316.1.1	693	440.364	11.9108	0.534645
Solyc00g500317.1.1	1083	827.184	0	0
Solyc00g500318.1.1	489	252.918	12.4401	0.972254
Solyc00g012540.1.1	1113	857.184	0	0
Solyc00g500319.1.1	4353	4097.18	25.679	0.123888
Solyc00g500320.1.1	1140	884.184	20.2261	0.452173
Solyc00g500321.1.1	225	60.4308	116	37.9433
Solyc00g500322.1.1	510	271.202	284	20.6995
Solyc00g500323.1.1	1619	1363.18	466	6.7572
Solyc00g500324.1.1	3556	3300.18	29.8155	0.178582
Solyc00g500325.1.1	501	263.297	1180.78	88.6459
Solyc00g500326.1.1	216	55.3594	0	0
Solyc00g500327.1.1	6624	6368.18	33.1533	0.102908
Solyc00g500328.1.1	423	197.57	0	0
Solyc00g500329.1.1	1062	806.184	1640.83	40.2313
Solyc00g500330.1.1	1356	1100.18	43.8	0.786945
Solyc00g500331.1.1	294	103.26	17.5566	3.36081
Solyc00g500332.1.1	1618	1362.18	0	0
Solyc00g500333.1.1	495	258.117	0	0
Solyc00g500334.1.1	225	60.4308	116	37.9433
Solyc00g500335.1.1	693	440.364	97.6747	4.38435
Solyc00g500336.1.1	363	151.607	0	0
Solyc00g500337.1.1	796	541.237	0	0
Solyc00g500338.1.1	739	485.221	0	0
Solyc00g500339.1.1	1173	917.184	56	1.20689
Solyc00g500340.1.1	354	145.106	22	2.9969
Solyc00g500341.1.1	501	263.297	83	6.23115
Solyc00g500342.1.1	561	316.35	10	0.624839
Solyc00g500343.1.1	444	215.048	7.75831	0.713127
Solyc00g500344.1.1	255	78.071	11.1224	2.81607
Solyc00g500345.1.1	2409	2153.18	188.309	1.72872
Solyc00g500346.1.1	840	584.759	0	0
Solyc00g500347.1.1	402	180.715	0	0
Solyc00g500348.1.1	1827	1571.18	28	0.352263
Solyc00g500349.1.1	1497	1241.18	0	0
Solyc00g500350.1.1	1863	1607.18	0	0
Solyc00g500351.1.1	2178	1922.18	27.6894	0.284744
Solyc00g500352.1.1	506	267.688	0	0
Solyc00g032030.1.1	429	202.365	0	0
Solyc00g500353.1.1	2374	2118.18	0	0
Solyc00g076250.1.1	309	113.461	0	0
Solyc00g500354.1.1	796	541.237	0	0
Solyc00g500355.1.1	490	253.802	0	0
Solyc00g500356.1.1	1101	845.184	0	0
Solyc00g500357.1.1	840	584.759	0	0
Solyc00g500358.1.1	1536	1280.18	234.691	3.62376
Solyc00g500359.1.1	408	185.549	3.8	0.404819
Solyc00g500360.1.1	672	420.057	2.2387	0.105347
Solyc00g500361.1.1	867	611.589	0	0
Solyc00g500362.1.1	1185	929.184	21.9672	0.467314
Solyc00g500363.1.1	243	71.0158	3	0.835029
Solyc00g500364.1.1	966	710.245	6.12748	0.170533
Solyc00g308530.1.1	165	29.3887	0	0
Solyc00g284510.1.1	810	555.054	0	0
Solyc00g500365.1.1	591	343.694	0	0
Solyc00g500366.1.1	919	663.358	0	0
Solyc00g500367.1.1	396	175.925	1.62044	0.182071
Solyc00g500368.1.1	3425	3169.18	0	0
Solyc00g500369.1.1	453	222.369	0	0
Solyc00g500370.1.1	837	581.768	0	0
Solyc00g500371.1.1	306	111.391	0	0
Solyc00g500372.1.1	864	608.61	0	0
Solyc00g500373.1.1	1429	1173.18	263	4.43124
Solyc00g500374.1.1	1024	768.184	0	0
Solyc00g500375.1.1	4999	4743.18	0	0
Solyc00g006650.1.1	156	25.4707	0	0
Solyc00g500376.1.1	428	201.532	0	0
Solyc00g500377.1.1	1147	891.184	0	0
Solyc00g500378.1.1	286	97.8787	0	0
Solyc00g500379.1.1	633	382.886	0	0
Solyc00g500380.1.1	201	47.0968	0	0
Solyc00g500381.1.1	860	604.64	0	0
Solyc00g500382.1.1	618	368.762	0	0
Solyc00g500383.1.1	243	71.0158	0	0
Solyc00g500384.1.1	1695	1439.18	20.4866	0.281378
Solyc00g500385.1.1	572	326.329	0	0
Solyc00g500386.1.1	249	74.4916	6.18177	1.64037
Solyc00g500387.1.1	486	250.393	5.68746	0.448984
Solyc00g500388.1.1	858	602.64	0	0
Solyc00g500389.1.1	237	67.4751	0	0
Solyc00g500390.1.1	528	286.853	0	0
Solyc00g500391.1.1	393	173.595	0	0
Solyc00g500392.1.1	465	232.505	0	0
Solyc00g500393.1.1	282	95.1808	0	0
Solyc00g500394.1.1	540	297.566	0	0
Solyc00g500395.1.1	3502	3246.18	0	0
Solyc00g500396.1.1	4287	4031.18	0	0
Solyc00g500397.1.1	4464	4208.18	0	0
Solyc00g500398.1.1	5306	5050.18	0	0
Solyc00g500399.1.1	318	119.572	0	0
Solyc00g500400.1.1	276	91.3081	0	0
Solyc00g500401.1.1	252	76.2878	0	0
Solyc00g500402.1.1	324	123.783	0	0
Solyc00g500403.1.1	363	151.607	0	0
Solyc00g007920.1.1	366	153.812	0	0
Solyc00g007940.1.1	1031	775.184	0	0
Solyc00g007930.1.1	489	252.918	0	0
Solyc00g500404.1.1	6649	6393.18	0	0
Solyc00g500405.1.1	480	245.248	0	0
Solyc00g500406.1.1	1665	1409.18	12.9073	0.181052
Solyc00g500407.1.1	596	348.282	0	0
Solyc00g500408.1.1	1468	1212.18	0	0
Solyc00g500409.1.1	360	149.416	0	0
Solyc01g004000.1.1	465	232.505	0	0
Solyc01g004002.1.1	1800	1544.18	4.09378	0.0524036
Solyc01g004004.1.1	282	95.1808	0	0
Solyc01g004006.1.1	306	111.391	0	0
Solyc01g004008.1.1	798	543.209	1.40411	0.0510938
Solyc01g005000.3.1	1756	1500.18	278	3.66299
Solyc01g005010.4.1	1100	844.184	70	1.63907
Solyc01g005020.3.1	4008	3752.18	3626	19.102
Solyc01g005030.4.1	4253	3997.18	1583	7.82821
Solyc01g005040.3.1	681	428.815	1	0.0460962
Solyc01g005050.4.1	705	452.044	0	0
Solyc01g005060.3.1	1298	1042.18	103	1.95357
Solyc01g005070.3.1	1526	1270.18	1	0.0155621
Solyc01g005080.3.1	2437	2181.18	3473	31.4737
Solyc01g005090.3.1	1142	886.184	0	0
Solyc01g005100.4.1	1352	1096.18	497	8.96207
Solyc01g005110.3.1	746	492.058	495	19.885
