target_id	length	eff_length	est_counts	tpm
Solyc00g500038.1.1	216	126.875	0	0
Solyc00g500039.1.1	501	411.873	2154.14	327.875
Solyc00g500040.1.1	567	477.873	0	0
Solyc00g500041.1.1	1092	1002.87	34.9591	2.1853
Solyc00g500042.1.1	3097	3007.87	1037.28	21.6189
Solyc00g500043.1.1	1848	1758.87	0	0
Solyc00g500044.1.1	501	411.873	2154.14	327.875
Solyc00g500045.1.1	216	126.875	0	0
Solyc00g500046.1.1	6624	6534.87	19.7796	0.189748
Solyc00g500047.1.1	885	795.873	360.727	28.414
Solyc00g277510.1.1	201	111.885	0	0
Solyc00g500048.1.1	1356	1266.87	67.8304	3.35651
Solyc00g500049.1.1	294	204.873	8.52859	2.60969
Solyc00g500050.1.1	1524	1434.87	0.120496	0.00526448
Solyc00g500051.1.1	1101	1011.87	0	0
Solyc00g500052.1.1	4974	4884.87	0	0
Solyc00g500053.1.1	675	585.873	3.30483	0.353624
Solyc00g500054.1.1	2331	2241.87	275.037	7.69091
Solyc00g500055.1.1	378	288.873	101.667	22.0632
Solyc00g500056.1.1	2205	2115.87	162	4.79979
Solyc00g500057.1.1	1962	1872.87	208.972	6.99481
Solyc00g500058.1.1	390	300.873	166.484	34.6886
Solyc00g500059.1.1	258	168.873	5.64045	2.09387
Solyc00g500060.1.1	1130	1040.87	103.214	6.21641
Solyc00g500061.1.1	477	387.873	22	3.55574
Solyc00g500062.1.1	765	675.873	86	7.97683
Solyc00g500063.1.1	4149	4059.87	48731.8	752.483
Solyc00g500064.1.1	1497	1407.87	0	0
Solyc00g500065.1.1	1176	1086.87	15	0.865186
Solyc00g500066.1.1	348	258.873	47	11.3817
Solyc00g500067.1.1	1305	1215.87	29.2848	1.50991
Solyc00g500068.1.1	324	234.873	65.3373	17.4391
Solyc00g500069.1.1	189	99.9223	10.9607	6.87656
Solyc00g500070.1.1	402	312.873	0	0
Solyc00g500071.1.1	1527	1437.87	159	6.93224
Solyc00g500072.1.1	207	117.879	0	0
Solyc00g500073.1.1	759	669.873	46.3022	4.33317
Solyc00g500074.1.1	273	183.873	0	0
Solyc00g500075.1.1	417	327.873	12	2.29442
Solyc00g500076.1.1	771	681.873	14.8569	1.36591
Solyc00g500077.1.1	357	267.873	15.5	3.62743
Solyc00g500078.1.1	507	417.873	0	0
Solyc00g500079.1.1	429	339.873	923.701	170.377
Solyc00g500080.1.1	402	312.873	316.179	63.3521
Solyc00g500081.1.1	6624	6534.87	19.7796	0.189748
Solyc00g500082.1.1	216	126.875	0	0
Solyc00g500083.1.1	501	411.873	2154.14	327.875
Solyc00g500084.1.1	1219	1129.87	9.15012	0.507684
Solyc00g500085.1.1	537	447.873	9.54302	1.33576
Solyc00g500086.1.1	1071	981.873	0.0136411	0.000870946
Solyc00g500087.1.1	1626	1536.87	0.0007606	3.10253e-05
Solyc00g500088.1.1	3005	2915.87	1150.99	24.7458
Solyc00g500089.1.1	18682	18592.9	0	0
Solyc00g500090.1.1	834	744.873	2	0.168323
Solyc00g500091.1.1	728	638.873	0	0
Solyc00g011670.1.1	183	93.9665	0	0
Solyc00g011660.1.1	933	843.873	0	0
Solyc00g500092.1.1	1097	1007.87	0	0
Solyc00g500093.1.1	603	513.873	0	0
Solyc00g500094.1.1	1359	1269.87	0	0
Solyc00g500095.1.1	1516	1426.87	0	0
Solyc00g500096.1.1	1089	999.873	30.9458	1.94023
Solyc00g011560.1.1	1072	982.873	2.24314	0.143072
Solyc00g500097.1.1	611	521.873	0	0
Solyc00g500098.1.1	1083	993.873	0	0
Solyc00g500099.1.1	489	399.873	93.0296	14.5846
Solyc00g500100.1.1	1797	1707.87	41.9999	1.54166
Solyc00g500101.1.1	408	318.873	4.2	0.825711
Solyc00g500102.1.1	672	582.873	0	0
Solyc00g153980.1.1	168	79.2652	2	1.58177
Solyc00g309530.1.1	159	70.6992	0	0
Solyc00g164580.1.1	534	444.873	5	0.70458
Solyc00g210860.1.1	261	171.873	2	0.729488
Solyc00g025400.2.1	721	631.873	27.7054	2.74873
Solyc00g022070.1.1	153	65.1689	1	0.96196
Solyc00g022080.1.1	213	123.876	5	2.53035
Solyc00g022090.1.1	354	264.873	15	3.55018
Solyc00g022100.1.1	480	390.873	32.9008	5.27675
Solyc00g500103.1.1	861	771.873	0	0
Solyc00g072800.2.1	626	536.873	34	3.97012
Solyc00g500104.1.1	792	702.873	0	0
Solyc00g500105.1.1	1112	1022.87	0	0
Solyc00g500106.1.1	483	393.873	65.5688	10.4361
Solyc00g500107.1.1	489	399.873	22	3.44903
Solyc00g500108.1.1	183	93.9665	7	4.67005
Solyc00g281110.1.1	369	279.873	4	0.895974
Solyc00g500109.1.1	303	213.873	3	0.879349
Solyc00g500110.1.1	510	420.873	9	1.34057
Solyc00g500111.1.1	453	363.873	11.5675	1.9929
Solyc00g500112.1.1	369	279.873	1.49521	0.334917
Solyc00g142160.1.1	319	229.873	4	1.09086
Solyc00g142170.2.1	1046	956.873	25.3588	1.66139
Solyc00g500113.1.1	414	324.873	3.48121	0.671758
Solyc00g500114.1.1	615	525.873	0	0
Solyc00g500115.1.1	558	468.873	0	0
Solyc00g500116.1.1	489	399.873	0	0
Solyc00g500117.1.1	1755	1665.87	0	0
Solyc00g500118.1.1	408	318.873	4.2	0.825711
Solyc00g500119.1.1	672	582.873	0	0
Solyc00g500120.1.1	264	174.873	1.83305	0.657125
Solyc00g500121.1.1	819	729.873	0	0
Solyc00g015600.1.1	156	67.9125	1.5	1.38465
Solyc00g500122.1.1	802	712.873	0	0
Solyc00g007330.1.1	889	799.873	0	0
Solyc00g007340.1.1	369	279.873	0	0
Solyc00g007350.1.1	888	798.873	3	0.235418
Solyc00g500123.1.1	1071	981.873	0.0136411	0.000870946
Solyc00g500124.1.1	1629	1539.87	0.000201952	8.22169e-06
Solyc00g500125.1.1	3519	3429.87	2102.84	38.4349
Solyc00g500126.1.1	1848	1758.87	0	0
Solyc00g500127.1.1	216	126.875	0	0
Solyc00g500128.1.1	6624	6534.87	19.7796	0.189748
Solyc00g500129.1.1	531	441.873	872.964	123.85
Solyc00g500130.1.1	1062	972.873	867.938	55.928
Solyc00g500131.1.1	1356	1266.87	67.8304	3.35651
Solyc00g500132.1.1	294	204.873	8.52859	2.60969
Solyc00g500133.1.1	1524	1434.87	0.120496	0.00526448
Solyc00g500134.1.1	1140	1050.87	30.9856	1.84845
Solyc00g500135.1.1	4974	4884.87	0	0
Solyc00g500136.1.1	2331	2241.87	275.037	7.69091
Solyc00g500137.1.1	378	288.873	101.667	22.0632
Solyc00g500138.1.1	2205	2115.87	162	4.79979
Solyc00g500139.1.1	1701	1611.87	0	0
Solyc00g500140.1.1	402	312.873	5352.19	1072.41
Solyc00g500141.1.1	432	342.873	0	0
Solyc00g500142.1.1	414	324.873	0	0
Solyc00g500143.1.1	1577	1487.87	220.223	9.27883
Solyc00g500144.1.1	258	168.873	5.64045	2.09387
Solyc00g500145.1.1	306	216.873	0	0
Solyc00g500146.1.1	673	583.873	8.60053	0.923429
Solyc00g500147.1.1	2730	2640.87	0	0
Solyc00g500148.1.1	1002	912.873	0	0
Solyc00g500149.1.1	1683	1593.87	8.72789	0.343283
Solyc00g500150.1.1	333	243.873	0	0
Solyc00g500151.1.1	468	378.873	0	0
Solyc00g500152.1.1	429	339.873	0	0
Solyc00g500153.1.1	327	237.873	0	0
Solyc00g500154.1.1	348	258.873	0	0
Solyc00g500155.1.1	369	279.873	0.6431	0.14405
Solyc00g500156.1.1	417	327.873	0	0
Solyc00g500157.1.1	759	669.873	160.892	15.057
Solyc00g500158.1.1	525	435.873	28.1422	4.04757
Solyc00g500159.1.1	2074	1984.87	0	0
Solyc00g500160.1.1	815	725.873	0	0
Solyc00g500161.1.1	6104	6014.87	0	0
Solyc00g500162.1.1	393	303.873	0	0
Solyc00g500163.1.1	9337	9247.87	0	0
Solyc00g500164.1.1	303	213.873	0	0
Solyc00g500165.1.1	498	408.873	0	0
Solyc00g112190.2.1	1224	1134.87	50	2.76197
Solyc00g500166.1.1	435	345.873	0	0
Solyc00g500167.1.1	1098	1008.87	66.4437	4.12871
Solyc00g230080.1.1	357	267.873	0	0
Solyc00g316530.1.1	237	147.873	160	67.8308
Solyc00g069880.2.1	829	739.873	11.2403	0.952397
Solyc00g500168.1.1	840	750.873	2.22481	0.185748
Solyc00g013100.1.1	237	147.873	0	0
Solyc00g013110.1.1	267	177.873	11	3.87685
Solyc00g126010.1.1	174	85.1005	12.1324	8.93743
Solyc00g126000.1.1	153	65.1689	29.5238	28.4007
Solyc00g125990.1.1	645	555.873	22.257	2.51008
Solyc00g125980.1.1	204	114.882	42	22.919
Solyc00g244300.1.1	258	168.873	76	28.213
Solyc00g244290.1.1	492	402.873	52.4104	8.15542
Solyc00g244280.1.1	183	93.9665	2	1.3343
Solyc00g500169.1.1	1852	1762.87	324	11.5218
Solyc00g500170.1.1	447	357.873	0	0
Solyc00g013170.1.1	210	120.877	21	10.8911
Solyc00g013180.1.1	531	441.873	17.5904	2.49559
Solyc00g500171.1.1	516	426.873	10	1.46858
Solyc00g500172.1.1	558	468.873	5.33333	0.713083
Solyc00g320430.1.1	180	91	15	10.3335
Solyc00g500173.1.1	695	605.873	0	0
Solyc00g019750.1.1	201	111.885	23	12.887
Solyc00g019730.1.1	435	345.873	0	0
Solyc00g500174.1.1	11250	11160.9	0	0
Solyc00g500175.1.1	1829	1739.87	0	0
Solyc00g500176.1.1	1557	1467.87	0	0
Solyc00g500177.1.1	442	352.873	0	0
Solyc00g500178.1.1	963	873.873	0	0
Solyc00g500179.1.1	11238	11148.9	0	0
Solyc00g500180.1.1	348	258.873	0	0
Solyc00g500181.1.1	1953	1863.87	0	0
Solyc00g500182.1.1	1184	1094.87	23.0805	1.32153
Solyc00g118680.2.1	470	380.873	30	4.93785
Solyc00g118690.1.1	261	171.873	27	9.84809
Solyc00g023600.1.1	261	171.873	11	4.01219
Solyc00g023590.2.1	1058	968.873	13	0.84115
Solyc00g023580.1.1	258	168.873	1	0.371224
Solyc00g023570.1.1	330	240.873	7	1.82182
Solyc00g014860.1.1	237	147.873	0	0
Solyc00g014850.1.1	312	222.873	5	1.4064
Solyc00g500183.1.1	306	216.873	14	4.04687
Solyc00g500184.1.1	1014	924.873	42	2.84685
Solyc00g500185.1.1	819	729.873	31	2.66263
Solyc00g014810.1.1	165	76.3805	0	0
Solyc00g014800.1.1	492	402.873	5	0.778034
Solyc00g014790.2.1	848	758.873	10	0.826091
Solyc00g094550.1.1	234	144.874	3	1.29816
Solyc00g094540.1.1	330	240.873	29	7.54755
Solyc00g094530.1.1	390	300.873	19	3.95883
Solyc00g094520.1.1	186	96.9413	17	10.9935
Solyc00g023700.2.1	597	507.873	12	1.48123
Solyc00g023710.1.1	702	612.873	0	0
Solyc00g049210.1.1	1770	1680.87	75.7424	2.82489
Solyc00g049220.1.1	207	117.879	2	1.06363
Solyc00g500186.1.1	1497	1407.87	0	0
Solyc00g500187.1.1	909	819.873	33.2048	2.53893
Solyc00g500188.1.1	516	426.873	10	1.46858
Solyc00g500189.1.1	558	468.873	5.33333	0.713083
Solyc00g021660.1.1	225	135.874	26	11.9959
Solyc00g500190.1.1	621	531.873	25.3427	2.98704
Solyc00g500191.1.1	1356	1266.87	0	0
Solyc00g500192.1.1	1630	1540.87	57.999	2.35967
Solyc00g500193.1.1	1071	981.873	0.0136411	0.000870946
Solyc00g500194.1.1	243	153.873	4.45698	1.81582
Solyc00g500195.1.1	1425	1335.87	12	0.563136
Solyc00g500196.1.1	1313	1223.87	6802.02	348.416
Solyc00g500197.1.1	216	126.875	0	0
Solyc00g500198.1.1	6624	6534.87	19.7796	0.189748
Solyc00g500199.1.1	531	441.873	872.964	123.85
Solyc00g500200.1.1	1062	972.873	867.938	55.928
Solyc00g500201.1.1	1356	1266.87	67.8304	3.35651
Solyc00g500202.1.1	294	204.873	8.52859	2.60969
Solyc00g500203.1.1	1524	1434.87	0.120496	0.00526448
Solyc00g500204.1.1	1140	1050.87	30.9856	1.84845
Solyc00g500205.1.1	4974	4884.87	0	0
Solyc00g500206.1.1	2331	2241.87	275.037	7.69091
Solyc00g500207.1.1	378	288.873	101.667	22.0632
Solyc00g500208.1.1	2205	2115.87	162	4.79979
Solyc00g500209.1.1	1962	1872.87	208.972	6.99481
Solyc00g500210.1.1	390	300.873	166.484	34.6886
Solyc00g500211.1.1	258	168.873	5.64045	2.09387
Solyc00g500212.1.1	823	733.873	89.5627	7.65074
Solyc00g500213.1.1	527	437.873	0	0
Solyc00g500214.1.1	1437	1347.87	2.06441	0.0960159
Solyc00g322630.1.1	297	207.873	0	0
Solyc00g500215.1.1	937	847.873	0	0
Solyc00g500216.1.1	1362	1272.87	0	0
Solyc00g500217.1.1	671	581.873	0	0
Solyc00g500218.1.1	2113	2023.87	0	0
Solyc00g266110.1.1	297	207.873	0	0
Solyc00g254910.1.1	786	696.873	0	0
Solyc00g500219.1.1	839	749.873	0	0
Solyc00g500220.1.1	525	435.873	0	0
Solyc00g500221.1.1	832	742.873	0	0
Solyc00g500222.1.1	462	372.873	0	0
Solyc00g198360.1.1	693	603.873	0	0
Solyc00g500223.1.1	519	429.873	0	0
Solyc00g036520.1.1	558	468.873	11	1.47073
Solyc00g052540.1.1	321	231.873	3	0.811087
Solyc00g052530.2.1	392	302.873	7	1.44888
Solyc00g500224.1.1	1797	1707.87	0.00489773	0.000179778
Solyc00g047180.1.1	258	168.873	3	1.11367
Solyc00g047190.1.1	318	228.873	1	0.273906
Solyc00g047200.1.1	234	144.874	0	0
Solyc00g500225.1.1	303	213.873	0	0
Solyc00g500226.1.1	1281	1191.87	1.20625	0.0634459
Solyc00g500227.1.1	1863	1773.87	13.1083	0.463255
Solyc00g500228.1.1	1842	1752.87	487.393	17.4311
Solyc00g500229.1.1	163	74.4726	0	0
Solyc00g500230.1.1	1258	1168.87	0	0
Solyc00g500231.1.1	731	641.873	0	0
Solyc00g500232.1.1	545	455.873	0	0
Solyc00g500233.1.1	3291	3201.87	0	0
Solyc00g500234.1.1	619	529.873	19.9872	2.36471
Solyc00g500235.1.1	474	384.873	0	0
Solyc00g500236.1.1	2157	2067.87	5.04116	0.152828
Solyc00g500237.1.1	615	525.873	5.32557	0.634866
Solyc00g230070.1.1	264	174.873	4.18308	1.49958
Solyc00g230060.1.1	840	750.873	95.4571	7.96963
Solyc00g025300.1.1	162	73.5236	0	0
Solyc00g025290.1.1	486	396.873	100.739	15.9127
Solyc00g500238.1.1	354	264.873	58.8207	13.9216
Solyc00g020040.1.1	621	531.873	28	3.30025
Solyc00g020030.1.1	201	111.885	5.16869	2.89604
Solyc00g020020.2.1	859	769.873	62.8313	5.11627
Solyc00g020010.1.1	228	138.874	19	8.5769
Solyc00g020000.1.1	174	85.1005	31.6174	23.2912
Solyc00g019990.1.1	216	126.875	50.7057	25.054
Solyc00g019980.2.1	869	779.873	87	6.99346
Solyc00g019970.2.1	911	821.873	66	5.03426
Solyc00g019950.1.1	552	462.873	42.4793	5.75323
Solyc00g500239.1.1	705	615.873	10.9202	1.11157
Solyc00g500240.1.1	966	876.873	6.54498	0.467916
Solyc00g500241.1.1	1803	1713.87	58.8661	2.15319
Solyc00g036530.1.1	156	67.9125	0	0
Solyc00g500242.1.1	753	663.873	4.2974	0.405805
Solyc00g500243.1.1	1398	1308.87	314.481	15.0624
Solyc00g500244.1.1	408	318.873	4.2	0.825711
Solyc00g500245.1.1	2028	1938.87	3.28557e-08	1.06233e-09
Solyc00g500246.1.1	1511	1421.87	0	0
Solyc00g007450.1.1	681	591.873	0	0
Solyc00g016590.1.1	926	836.873	0	0
Solyc00g028960.1.1	312	222.873	2	0.56256
Solyc00g500247.1.1	812	722.873	0	0
Solyc00g500248.1.1	442	352.873	0	0
Solyc00g500249.1.1	1827	1737.87	3.80732	0.13734
Solyc00g500250.1.1	2376	2286.87	626.749	17.181
Solyc00g500251.1.1	909	819.873	33.2048	2.53893
Solyc00g500252.1.1	516	426.873	10	1.46858
Solyc00g500253.1.1	558	468.873	5.33333	0.713083
Solyc00g021650.1.1	231	141.874	5	2.20935
Solyc00g021640.2.1	1504	1414.87	89	3.94339
Solyc00g021630.1.1	654	564.873	44	4.88313
Solyc00g500254.1.1	369	279.873	7.15416	1.60249
Solyc00g181240.1.1	180	91	1	0.688899
Solyc00g181250.2.1	794	704.873	23	2.04557
Solyc00g500255.1.1	480	390.873	2.64116	0.4236
Solyc00g500256.1.1	828	738.873	27.9373	2.37035
Solyc00g500257.1.1	1606	1516.87	51.5239	2.1294
Solyc00g500258.1.1	411	321.873	1.05213	0.204919
Solyc00g500259.1.1	1044	954.873	8.14255	0.534578
Solyc00g500260.1.1	2790	2700.87	311.985	7.24147
Solyc00g500261.1.1	552	462.873	39.3379	5.32777
Solyc00g500262.1.1	1281	1191.87	1.20625	0.0634459
Solyc00g500263.1.1	1864	1774.87	70.2145	2.48003
Solyc00g500264.1.1	22821	22731.9	0	0
Solyc00g500265.1.1	342	252.873	0	0
Solyc00g500266.1.1	7513	7423.87	0	0
Solyc00g500267.1.1	7587	7497.87	0	0
Solyc00g500268.1.1	1296	1206.87	287.87	14.9531
Solyc00g500269.1.1	1687	1597.87	0	0
Solyc00g500270.1.1	590	500.873	0	0
Solyc00g500271.1.1	1083	993.873	0	0
Solyc00g500272.1.1	489	399.873	93.0296	14.5846
Solyc00g500273.1.1	341	251.873	107	26.6317
Solyc00g500274.1.1	1797	1707.87	41.9999	1.54166
Solyc00g500275.1.1	408	318.873	4.2	0.825711
Solyc00g500276.1.1	672	582.873	0	0
Solyc00g500277.1.1	753	663.873	4.2974	0.405805
Solyc00g052430.2.1	1180	1090.87	2.12903	0.12235
Solyc00g500278.1.1	1848	1758.87	0	0
Solyc00g500279.1.1	342	252.873	128.102	31.7577
Solyc00g500280.1.1	966	876.873	0	0
Solyc00g500281.1.1	768	678.873	4	0.369376
Solyc00g500282.1.1	902	812.873	0	0
Solyc00g500283.1.1	895	805.873	0	0
Solyc00g500284.1.1	702	612.873	0	0
Solyc00g500285.1.1	522	432.873	0	0
Solyc00g500286.1.1	786	696.873	0	0
Solyc00g500287.1.1	659	569.873	0	0
Solyc00g500288.1.1	4394	4304.87	0	0
Solyc00g500289.1.1	1914	1824.87	0	0
Solyc00g500290.1.1	6483	6393.87	82.2521	0.806455
Solyc00g500291.1.1	1140	1050.87	30.9856	1.84845
Solyc00g500292.1.1	1524	1434.87	0.120496	0.00526448
Solyc00g500293.1.1	345	255.873	37.8856	9.2821
Solyc00g500294.1.1	1242	1152.87	955.095	51.9352
Solyc00g500295.1.1	1356	1266.87	67.8304	3.35651
Solyc00g500296.1.1	1062	972.873	867.938	55.928
Solyc00g500297.1.1	429	339.873	923.701	170.377
Solyc00g500298.1.1	402	312.873	316.179	63.3521
Solyc00g500299.1.1	909	819.873	0	0
Solyc00g500300.1.1	216	126.875	0	0
Solyc00g500301.1.1	501	411.873	2154.14	327.875
Solyc00g500302.1.1	695	605.873	0.00048442	5.0123e-05
Solyc00g500303.1.1	798	708.873	55	4.86397
Solyc00g500304.1.1	708	618.873	0.401034	0.0406234
Solyc00g500305.1.1	2233	2143.87	0	0
Solyc00g500306.1.1	420	330.873	0	0
Solyc00g500307.1.1	750	660.873	0	0
Solyc00g500308.1.1	851	761.873	1	0.0822838
Solyc00g500309.1.1	1773	1683.87	0	0
Solyc00g500310.1.1	408	318.873	0	0
Solyc00g500311.1.1	2027	1937.87	32.9242	1.06509
Solyc00g500312.1.1	2463	2373.87	0	0
Solyc00g500313.1.1	186	96.9413	21.8676	14.1413
Solyc00g500314.1.1	789	699.873	48.0716	4.30592
Solyc00g500315.1.1	525	435.873	193	27.7584
Solyc00g500316.1.1	693	603.873	72.1043	7.48535
Solyc00g500317.1.1	1083	993.873	0	0
Solyc00g500318.1.1	489	399.873	93.0296	14.5846
Solyc00g012540.1.1	1113	1023.87	0	0
Solyc00g500319.1.1	4353	4263.87	47.8128	0.70297
Solyc00g500320.1.1	1140	1050.87	30.9856	1.84845
Solyc00g500321.1.1	225	135.874	11	5.07521
Solyc00g500322.1.1	510	420.873	365.945	54.5082
Solyc00g500323.1.1	1619	1529.87	194.518	7.97079
Solyc00g500324.1.1	3556	3466.87	0	0
Solyc00g500325.1.1	501	411.873	2154.14	327.875
Solyc00g500326.1.1	216	126.875	0	0
Solyc00g500327.1.1	6624	6534.87	19.7796	0.189748
Solyc00g500328.1.1	423	333.873	16.6943	3.1346
Solyc00g500329.1.1	1062	972.873	867.938	55.928
Solyc00g500330.1.1	1356	1266.87	67.8304	3.35651
Solyc00g500331.1.1	294	204.873	8.52859	2.60969
Solyc00g500332.1.1	1618	1528.87	0	0
Solyc00g500333.1.1	495	405.873	0	0
Solyc00g500334.1.1	225	135.874	11	5.07521
Solyc00g500335.1.1	693	603.873	47.8205	4.96438
Solyc00g500336.1.1	363	273.873	0	0
Solyc00g500337.1.1	796	706.873	0	0
Solyc00g500338.1.1	739	649.873	0	0
Solyc00g500339.1.1	1173	1083.87	154.584	8.94093
Solyc00g500340.1.1	354	264.873	58.8207	13.9216
Solyc00g500341.1.1	501	411.873	20	3.04413
Solyc00g500342.1.1	561	471.873	38.7504	5.14811
Solyc00g500343.1.1	444	354.873	60.2608	10.6453
Solyc00g500344.1.1	255	165.873	36.0034	13.607
Solyc00g500345.1.1	2409	2319.87	666.682	18.0157
Solyc00g500346.1.1	840	750.873	2.22481	0.185748
Solyc00g500347.1.1	402	312.873	0	0
Solyc00g500348.1.1	1827	1737.87	3.80732	0.13734
Solyc00g500349.1.1	1497	1407.87	0	0
Solyc00g500350.1.1	1863	1773.87	13.1083	0.463255
Solyc00g500351.1.1	2178	2088.87	49.7862	1.49415
Solyc00g500352.1.1	506	416.873	0	0
Solyc00g032030.1.1	429	339.873	0	0
Solyc00g500353.1.1	2374	2284.87	84.8807	2.32886
Solyc00g076250.1.1	309	219.873	0	0
Solyc00g500354.1.1	796	706.873	0	0
Solyc00g500355.1.1	490	400.873	0	0
Solyc00g500356.1.1	1101	1011.87	0	0
Solyc00g500357.1.1	840	750.873	2.22481	0.185748
Solyc00g500358.1.1	1536	1446.87	1834.08	79.4666
Solyc00g500359.1.1	408	318.873	4.2	0.825711
Solyc00g500360.1.1	672	582.873	0	0
Solyc00g500361.1.1	867	777.873	2.85394	0.230003
Solyc00g500362.1.1	1185	1095.87	69.0866	3.95212
Solyc00g500363.1.1	243	153.873	11	4.48153
Solyc00g500364.1.1	966	876.873	6.54498	0.467916
Solyc00g308530.1.1	165	76.3805	0	0
Solyc00g284510.1.1	810	720.873	0	0
Solyc00g500365.1.1	591	501.873	0	0
Solyc00g500366.1.1	919	829.873	0	0
Solyc00g500367.1.1	396	306.873	1.19543	0.244209
Solyc00g500368.1.1	3425	3335.87	0	0
Solyc00g500369.1.1	453	363.873	0	0
Solyc00g500370.1.1	837	747.873	0	0
Solyc00g500371.1.1	306	216.873	0	0
Solyc00g500372.1.1	864	774.873	0	0
Solyc00g500373.1.1	1429	1339.87	9.13966	0.427625
Solyc00g500374.1.1	1024	934.873	0	0
Solyc00g500375.1.1	4999	4909.87	2	0.0255362
Solyc00g006650.1.1	156	67.9125	0	0
Solyc00g500376.1.1	428	338.873	0	0
Solyc00g500377.1.1	1147	1057.87	0	0
Solyc00g500378.1.1	286	196.873	0	0
Solyc00g500379.1.1	633	543.873	0	0
Solyc00g500380.1.1	201	111.885	0	0
Solyc00g500381.1.1	860	770.873	0	0
Solyc00g500382.1.1	618	528.873	0	0
Solyc00g500383.1.1	243	153.873	0	0
Solyc00g500384.1.1	1695	1605.87	0	0
Solyc00g500385.1.1	572	482.873	0	0
Solyc00g500386.1.1	249	159.873	0	0
Solyc00g500387.1.1	486	396.873	0	0
Solyc00g500388.1.1	858	768.873	0	0
Solyc00g500389.1.1	237	147.873	0	0
Solyc00g500390.1.1	528	438.873	0	0
Solyc00g500391.1.1	393	303.873	0	0
Solyc00g500392.1.1	465	375.873	0	0
Solyc00g500393.1.1	282	192.873	0	0
Solyc00g500394.1.1	540	450.873	0	0
Solyc00g500395.1.1	3502	3412.87	0	0
Solyc00g500396.1.1	4287	4197.87	0	0
Solyc00g500397.1.1	4464	4374.87	0	0
Solyc00g500398.1.1	5306	5216.87	0	0
Solyc00g500399.1.1	318	228.873	0	0
Solyc00g500400.1.1	276	186.873	0	0
Solyc00g500401.1.1	252	162.873	0	0
Solyc00g500402.1.1	324	234.873	0	0
Solyc00g500403.1.1	363	273.873	0	0
Solyc00g007920.1.1	366	276.873	0	0
Solyc00g007940.1.1	1031	941.873	0	0
Solyc00g007930.1.1	489	399.873	0	0
Solyc00g500404.1.1	6649	6559.87	0	0
Solyc00g500405.1.1	480	390.873	6.65206	1.06688
Solyc00g500406.1.1	1665	1575.87	0	0
Solyc00g500407.1.1	596	506.873	0	0
Solyc00g500408.1.1	1468	1378.87	0	0
Solyc00g500409.1.1	360	270.873	0	0
Solyc01g004000.1.1	465	375.873	0	0
Solyc01g004002.1.1	1800	1710.87	0	0
Solyc01g004004.1.1	282	192.873	0	0
Solyc01g004006.1.1	306	216.873	0	0
Solyc01g004008.1.1	798	708.873	0	0
Solyc01g005000.3.1	1756	1666.87	45.8202	1.72326
Solyc01g005010.4.1	1100	1010.87	123	7.62791
Solyc01g005020.3.1	4008	3918.87	1180	18.8763
Solyc01g005030.4.1	4253	4163.87	559	8.41611
Solyc01g005040.3.1	681	591.873	10	1.05918
Solyc01g005050.4.1	705	615.873	0	0
Solyc01g005060.3.1	1298	1208.87	59	3.05963
Solyc01g005070.3.1	1526	1436.87	0	0
Solyc01g005080.3.1	2437	2347.87	853	22.7757
Solyc01g005090.3.1	1142	1052.87	2	0.119083
