target_id	length	eff_length	est_counts	tpm
Solyc00g500038.1.1	216	126.875	0	0
Solyc00g500039.1.1	501	411.873	4712.59	978.102
Solyc00g500040.1.1	567	477.873	0	0
Solyc00g500041.1.1	1092	1002.87	40.36	3.44028
Solyc00g500042.1.1	3097	3007.87	1067.45	30.3372
Solyc00g500043.1.1	1848	1758.87	0	0
Solyc00g500044.1.1	501	411.873	4712.59	978.102
Solyc00g500045.1.1	216	126.875	0	0
Solyc00g500046.1.1	6624	6534.87	30.3127	0.39653
Solyc00g500047.1.1	885	795.873	366.511	39.3669
Solyc00g277510.1.1	201	111.885	0	0
Solyc00g500048.1.1	1356	1266.87	48.3535	3.26275
Solyc00g500049.1.1	294	204.873	6.69603	2.79396
Solyc00g500050.1.1	1524	1434.87	13.6603	0.813835
Solyc00g500051.1.1	1101	1011.87	0	0
Solyc00g500052.1.1	4974	4884.87	26.1155	0.457018
Solyc00g500053.1.1	675	585.873	11.764	1.71649
Solyc00g500054.1.1	2331	2241.87	403.161	15.3729
Solyc00g500055.1.1	378	288.873	67.3333	19.9256
Solyc00g500056.1.1	2205	2115.87	211.039	8.52632
Solyc00g500057.1.1	1962	1872.87	255.938	11.6819
Solyc00g500058.1.1	390	300.873	81.439	23.1386
Solyc00g500059.1.1	258	168.873	6.66667	3.37471
Solyc00g500060.1.1	1130	1040.87	11.6397	0.955944
Solyc00g500061.1.1	477	387.873	15	3.3059
Solyc00g500062.1.1	765	675.873	48	6.07106
Solyc00g500063.1.1	4149	4059.87	21833.5	459.727
Solyc00g500064.1.1	1497	1407.87	0	0
Solyc00g500065.1.1	1176	1086.87	66	5.19103
Solyc00g500066.1.1	348	258.873	35.8724	11.8457
Solyc00g500067.1.1	1305	1215.87	75.952	5.33998
Solyc00g500068.1.1	324	234.873	69.8457	25.4211
Solyc00g500069.1.1	189	99.9223	3.19631	2.73448
Solyc00g500070.1.1	402	312.873	0.0389685	0.0106472
Solyc00g500071.1.1	1527	1437.87	235	13.9713
Solyc00g500072.1.1	207	117.879	0	0
Solyc00g500073.1.1	759	669.873	78.273	9.98867
Solyc00g500074.1.1	273	183.873	0	0
Solyc00g500075.1.1	417	327.873	12.5	3.25906
Solyc00g500076.1.1	771	681.873	38.6216	4.84189
Solyc00g500077.1.1	357	267.873	17.9592	5.73121
Solyc00g500078.1.1	507	417.873	0	0
Solyc00g500079.1.1	429	339.873	996.984	250.761
Solyc00g500080.1.1	402	312.873	358.784	98.0286
Solyc00g500081.1.1	6624	6534.87	30.3127	0.39653
Solyc00g500082.1.1	216	126.875	0	0
Solyc00g500083.1.1	501	411.873	4712.59	978.102
Solyc00g500084.1.1	1219	1129.87	0	0
Solyc00g500085.1.1	537	447.873	15.6882	2.99437
Solyc00g500086.1.1	1071	981.873	0	0
Solyc00g500087.1.1	1626	1536.87	45.124	2.50991
Solyc00g500088.1.1	3005	2915.87	480.963	14.1004
Solyc00g500089.1.1	18682	18592.9	0	0
Solyc00g500090.1.1	834	744.873	1	0.114764
Solyc00g500091.1.1	728	638.873	0	0
Solyc00g011670.1.1	183	93.9665	0	0
Solyc00g011660.1.1	933	843.873	0	0
Solyc00g500092.1.1	1097	1007.87	0	0
Solyc00g500093.1.1	603	513.873	0	0
Solyc00g500094.1.1	1359	1269.87	0	0
Solyc00g500095.1.1	1516	1426.87	0	0
Solyc00g500096.1.1	1089	999.873	30.9973	2.65013
Solyc00g011560.1.1	1072	982.873	0	0
Solyc00g500097.1.1	611	521.873	0	0
Solyc00g500098.1.1	1083	993.873	0	0
Solyc00g500099.1.1	489	399.873	75.4279	16.1249
Solyc00g500100.1.1	1797	1707.87	199.164	9.96882
Solyc00g500101.1.1	408	318.873	43	11.5276
Solyc00g500102.1.1	672	582.873	0	0
Solyc00g153980.1.1	168	79.2652	10	10.7847
Solyc00g309530.1.1	159	70.6992	6	7.25479
Solyc00g164580.1.1	534	444.873	25	4.80388
Solyc00g210860.1.1	261	171.873	3	1.49211
Solyc00g025400.2.1	721	631.873	39.6846	5.36884
Solyc00g022070.1.1	153	65.1689	4	5.24697
Solyc00g022080.1.1	213	123.876	4	2.76033
Solyc00g022090.1.1	354	264.873	17	5.48655
Solyc00g022100.1.1	480	390.873	58.7378	12.8461
Solyc00g500103.1.1	861	771.873	0	0
Solyc00g072800.2.1	626	536.873	78	12.4197
Solyc00g500104.1.1	792	702.873	0	0
Solyc00g500105.1.1	1112	1022.87	0	0
Solyc00g500106.1.1	483	393.873	131.107	28.4549
Solyc00g500107.1.1	489	399.873	61	13.0405
Solyc00g500108.1.1	183	93.9665	23	20.9239
Solyc00g281110.1.1	369	279.873	8	2.44352
Solyc00g500109.1.1	303	213.873	24	9.59274
Solyc00g500110.1.1	510	420.873	46	9.34318
Solyc00g500111.1.1	453	363.873	21.2254	4.98648
Solyc00g500112.1.1	369	279.873	37.328	11.4015
Solyc00g142160.1.1	319	229.873	51	18.9657
Solyc00g142170.2.1	1046	956.873	153.844	13.744
Solyc00g500113.1.1	414	324.873	16.7607	4.41029
Solyc00g500114.1.1	615	525.873	2.58669	0.420486
Solyc00g500115.1.1	558	468.873	1.94236	0.35413
Solyc00g500116.1.1	489	399.873	0	0
Solyc00g500117.1.1	1755	1665.87	0.370802	0.0190278
Solyc00g500118.1.1	408	318.873	43	11.5276
Solyc00g500119.1.1	672	582.873	0	0
Solyc00g500120.1.1	264	174.873	0	0
Solyc00g500121.1.1	819	729.873	0	0
Solyc00g015600.1.1	156	67.9125	0	0
Solyc00g500122.1.1	802	712.873	0	0
Solyc00g007330.1.1	889	799.873	0	0
Solyc00g007340.1.1	369	279.873	0	0
Solyc00g007350.1.1	888	798.873	0	0
Solyc00g500123.1.1	1071	981.873	0	0
Solyc00g500124.1.1	1629	1539.87	12.8776	0.714891
Solyc00g500125.1.1	3519	3429.87	2048.11	51.0462
Solyc00g500126.1.1	1848	1758.87	0	0
Solyc00g500127.1.1	216	126.875	0	0
Solyc00g500128.1.1	6624	6534.87	30.3127	0.39653
Solyc00g500129.1.1	531	441.873	829.412	160.458
Solyc00g500130.1.1	1062	972.873	915.553	80.448
Solyc00g500131.1.1	1356	1266.87	48.3535	3.26275
Solyc00g500132.1.1	294	204.873	6.69603	2.79396
Solyc00g500133.1.1	1524	1434.87	13.6603	0.813835
Solyc00g500134.1.1	1140	1050.87	32.1108	2.6121
Solyc00g500135.1.1	4974	4884.87	26.1155	0.457018
Solyc00g500136.1.1	2331	2241.87	403.161	15.3729
Solyc00g500137.1.1	378	288.873	67.3333	19.9256
Solyc00g500138.1.1	2205	2115.87	211.039	8.52632
Solyc00g500139.1.1	1701	1611.87	0	0
Solyc00g500140.1.1	402	312.873	1773.4	484.537
Solyc00g500141.1.1	432	342.873	0	0
Solyc00g500142.1.1	414	324.873	0	0
Solyc00g500143.1.1	1577	1487.87	209.03	12.0096
Solyc00g500144.1.1	258	168.873	6.66667	3.37471
Solyc00g500145.1.1	306	216.873	0	0
Solyc00g500146.1.1	673	583.873	25.2103	3.69103
Solyc00g500147.1.1	2730	2640.87	0	0
Solyc00g500148.1.1	1002	912.873	0	0
Solyc00g500149.1.1	1683	1593.87	0	0
Solyc00g500150.1.1	333	243.873	0	0
Solyc00g500151.1.1	468	378.873	0	0
Solyc00g500152.1.1	429	339.873	3.54812	0.89242
Solyc00g500153.1.1	327	237.873	0	0
Solyc00g500154.1.1	348	258.873	3.08154	1.01758
Solyc00g500155.1.1	369	279.873	3.37839	1.0319
Solyc00g500156.1.1	417	327.873	0	0
Solyc00g500157.1.1	759	669.873	144.941	18.4964
Solyc00g500158.1.1	525	435.873	52.1794	10.2336
Solyc00g500159.1.1	2074	1984.87	0	0
Solyc00g500160.1.1	815	725.873	1.49144	0.175644
Solyc00g500161.1.1	6104	6014.87	4	0.0568489
Solyc00g500162.1.1	393	303.873	0	0
Solyc00g500163.1.1	9337	9247.87	0	0
Solyc00g500164.1.1	303	213.873	0	0
Solyc00g500165.1.1	498	408.873	0	0
Solyc00g112190.2.1	1224	1134.87	45.5432	3.43056
Solyc00g500166.1.1	435	345.873	3	0.741468
Solyc00g500167.1.1	1098	1008.87	87.4083	7.40635
Solyc00g230080.1.1	357	267.873	0	0
Solyc00g316530.1.1	237	147.873	983	568.266
Solyc00g069880.2.1	829	739.873	46.5206	5.37497
Solyc00g500168.1.1	840	750.873	20.6667	2.35284
Solyc00g013100.1.1	237	147.873	8	4.62475
Solyc00g013110.1.1	267	177.873	33	15.8596
Solyc00g126010.1.1	174	85.1005	20.4884	20.5809
Solyc00g126000.1.1	153	65.1689	35.7122	46.8452
Solyc00g125990.1.1	645	555.873	83.3458	12.8173
Solyc00g125980.1.1	204	114.882	110	81.8522
Solyc00g244300.1.1	258	168.873	131	66.313
Solyc00g244290.1.1	492	402.873	109.938	23.3275
Solyc00g244280.1.1	183	93.9665	8	7.27788
Solyc00g500169.1.1	1852	1762.87	333.638	16.1786
Solyc00g500170.1.1	447	357.873	5.11056	1.22075
Solyc00g013170.1.1	210	120.877	34	24.0449
Solyc00g013180.1.1	531	441.873	68.6967	13.2901
Solyc00g500171.1.1	516	426.873	30	6.00773
Solyc00g500172.1.1	558	468.873	27	4.92262
Solyc00g320430.1.1	180	91	49	46.0302
Solyc00g500173.1.1	695	605.873	0	0
Solyc00g019750.1.1	201	111.885	27	20.629
Solyc00g019730.1.1	435	345.873	0	0
Solyc00g500174.1.1	11250	11160.9	0	0
Solyc00g500175.1.1	1829	1739.87	0	0
Solyc00g500176.1.1	1557	1467.87	0	0
Solyc00g500177.1.1	442	352.873	0	0
Solyc00g500178.1.1	963	873.873	0	0
Solyc00g500179.1.1	11238	11148.9	6	0.0460054
Solyc00g500180.1.1	348	258.873	2.91284	0.961872
Solyc00g500181.1.1	1953	1863.87	181.442	8.32166
Solyc00g500182.1.1	1184	1094.87	326.309	25.4773
Solyc00g118680.2.1	470	380.873	148.302	33.2854
Solyc00g118690.1.1	261	171.873	54.6985	27.2054
Solyc00g023600.1.1	261	171.873	17	8.45529
Solyc00g023590.2.1	1058	968.873	51	4.49978
Solyc00g023580.1.1	258	168.873	12	6.07447
Solyc00g023570.1.1	330	240.873	14	4.96853
Solyc00g014860.1.1	237	147.873	5	2.89047
Solyc00g014850.1.1	312	222.873	41	15.7258
Solyc00g500183.1.1	306	216.873	64	25.2268
Solyc00g500184.1.1	1014	924.873	152.867	14.1293
Solyc00g500185.1.1	819	729.873	83	9.72118
Solyc00g014810.1.1	165	76.3805	3	3.35759
Solyc00g014800.1.1	492	402.873	6	1.27313
Solyc00g014790.2.1	848	758.873	57	6.42087
Solyc00g094550.1.1	234	144.874	11	6.49071
Solyc00g094540.1.1	330	240.873	96	34.0699
Solyc00g094530.1.1	390	300.873	78	22.1615
Solyc00g094520.1.1	186	96.9413	41	36.1546
Solyc00g023700.2.1	597	507.873	21	3.5347
Solyc00g023710.1.1	702	612.873	11.8845	1.65767
Solyc00g049210.1.1	1770	1680.87	263.996	13.4261
Solyc00g049220.1.1	207	117.879	7	5.07633
Solyc00g500186.1.1	1497	1407.87	0	0
Solyc00g500187.1.1	909	819.873	61.6516	6.42815
Solyc00g500188.1.1	516	426.873	30	6.00773
Solyc00g500189.1.1	558	468.873	27	4.92262
Solyc00g021660.1.1	225	135.874	56	35.2323
Solyc00g500190.1.1	621	531.873	53.2636	8.56073
Solyc00g500191.1.1	1356	1266.87	0	0
Solyc00g500192.1.1	1630	1540.87	8.48298	0.470619
Solyc00g500193.1.1	1071	981.873	0	0
Solyc00g500194.1.1	243	153.873	2.299	1.27722
Solyc00g500195.1.1	1425	1335.87	14.0024	0.896035
Solyc00g500196.1.1	1313	1223.87	15874.9	1108.83
Solyc00g500197.1.1	216	126.875	0	0
Solyc00g500198.1.1	6624	6534.87	30.3127	0.39653
Solyc00g500199.1.1	531	441.873	829.412	160.458
Solyc00g500200.1.1	1062	972.873	915.553	80.448
Solyc00g500201.1.1	1356	1266.87	48.3535	3.26275
Solyc00g500202.1.1	294	204.873	6.69603	2.79396
Solyc00g500203.1.1	1524	1434.87	13.6603	0.813835
Solyc00g500204.1.1	1140	1050.87	32.1108	2.6121
Solyc00g500205.1.1	4974	4884.87	26.1155	0.457018
Solyc00g500206.1.1	2331	2241.87	403.161	15.3729
Solyc00g500207.1.1	378	288.873	67.3333	19.9256
Solyc00g500208.1.1	2205	2115.87	211.039	8.52632
Solyc00g500209.1.1	1962	1872.87	255.938	11.6819
Solyc00g500210.1.1	390	300.873	81.439	23.1386
Solyc00g500211.1.1	258	168.873	6.66667	3.37471
Solyc00g500212.1.1	823	733.873	29.3308	3.41658
Solyc00g500213.1.1	527	437.873	0	0
Solyc00g500214.1.1	1437	1347.87	5.66882	0.359527
Solyc00g322630.1.1	297	207.873	0	0
Solyc00g500215.1.1	937	847.873	0	0
Solyc00g500216.1.1	1362	1272.87	0	0
Solyc00g500217.1.1	671	581.873	0	0
Solyc00g500218.1.1	2113	2023.87	0	0
Solyc00g266110.1.1	297	207.873	0	0
Solyc00g254910.1.1	786	696.873	0	0
Solyc00g500219.1.1	839	749.873	0	0
Solyc00g500220.1.1	525	435.873	0	0
Solyc00g500221.1.1	832	742.873	0	0
Solyc00g500222.1.1	462	372.873	0	0
Solyc00g198360.1.1	693	603.873	0	0
Solyc00g500223.1.1	519	429.873	4.50856	0.896573
Solyc00g036520.1.1	558	468.873	14	2.55247
Solyc00g052540.1.1	321	231.873	17	6.26738
Solyc00g052530.2.1	392	302.873	18	5.08042
Solyc00g500224.1.1	1797	1707.87	0	0
Solyc00g047180.1.1	258	168.873	2	1.01241
Solyc00g047190.1.1	318	228.873	11	4.10852
Solyc00g047200.1.1	234	144.874	1.2791	0.754748
Solyc00g500225.1.1	303	213.873	0	0
Solyc00g500226.1.1	1281	1191.87	41.6166	2.98486
Solyc00g500227.1.1	1863	1773.87	0.000268612	1.29447e-05
Solyc00g500228.1.1	1842	1752.87	669.578	32.6542
Solyc00g500229.1.1	163	74.4726	0	0
Solyc00g500230.1.1	1258	1168.87	0	0
Solyc00g500231.1.1	731	641.873	0	0
Solyc00g500232.1.1	545	455.873	0	0
Solyc00g500233.1.1	3291	3201.87	0	0
Solyc00g500234.1.1	619	529.873	34.0238	5.48907
Solyc00g500235.1.1	474	384.873	0	0
Solyc00g500236.1.1	2157	2067.87	0	0
Solyc00g500237.1.1	615	525.873	0	0
Solyc00g230070.1.1	264	174.873	23.1528	11.318
Solyc00g230060.1.1	840	750.873	52.4643	5.9729
Solyc00g025300.1.1	162	73.5236	6.6	7.67371
Solyc00g025290.1.1	486	396.873	253.626	54.63
Solyc00g500238.1.1	354	264.873	274.819	88.6946
Solyc00g020040.1.1	621	531.873	359	57.6998
Solyc00g020030.1.1	201	111.885	36.6956	28.0368
Solyc00g020020.2.1	859	769.873	361.304	40.1183
Solyc00g020010.1.1	228	138.874	131	80.638
Solyc00g020000.1.1	174	85.1005	76.5013	76.8466
Solyc00g019990.1.1	216	126.875	206.842	139.364
Solyc00g019980.2.1	869	779.873	520	56.9991
Solyc00g019970.2.1	911	821.873	192	19.9703
Solyc00g019950.1.1	552	462.873	168.602	31.1378
Solyc00g500239.1.1	705	615.873	0	0
Solyc00g500240.1.1	966	876.873	38.9283	3.79504
Solyc00g500241.1.1	1803	1713.87	168.694	8.41415
Solyc00g036530.1.1	156	67.9125	7	8.81123
Solyc00g500242.1.1	753	663.873	19.1502	2.4659
Solyc00g500243.1.1	1398	1308.87	526.34	34.3762
Solyc00g500244.1.1	408	318.873	43	11.5276
Solyc00g500245.1.1	2028	1938.87	304.882	13.4422
Solyc00g500246.1.1	1511	1421.87	0	0
Solyc00g007450.1.1	681	591.873	0	0
Solyc00g016590.1.1	926	836.873	0	0
Solyc00g028960.1.1	312	222.873	0	0
Solyc00g500247.1.1	812	722.873	0	0
Solyc00g500248.1.1	442	352.873	0	0
Solyc00g500249.1.1	1827	1737.87	34.6223	1.70304
Solyc00g500250.1.1	2376	2286.87	1658.02	61.9779
Solyc00g500251.1.1	909	819.873	61.6516	6.42815
Solyc00g500252.1.1	516	426.873	30	6.00773
Solyc00g500253.1.1	558	468.873	27	4.92262
Solyc00g021650.1.1	231	141.874	30	18.0762
Solyc00g021640.2.1	1504	1414.87	312	18.8506
Solyc00g021630.1.1	654	564.873	128	19.3708
Solyc00g500254.1.1	369	279.873	28.6277	8.74407
Solyc00g181240.1.1	180	91	4	3.75757
Solyc00g181250.2.1	794	704.873	85	10.3085
Solyc00g500255.1.1	480	390.873	7.15639	1.56512
Solyc00g500256.1.1	828	738.873	148.447	17.1747
Solyc00g500257.1.1	1606	1516.87	292.955	16.5098
Solyc00g500258.1.1	411	321.873	0	0
Solyc00g500259.1.1	1044	954.873	6.88301	0.616199
Solyc00g500260.1.1	2790	2700.87	687.138	21.7484
Solyc00g500261.1.1	552	462.873	289.058	53.3839
Solyc00g500262.1.1	1281	1191.87	41.6166	2.98486
Solyc00g500263.1.1	1864	1774.87	282.298	13.5965
Solyc00g500264.1.1	22821	22731.9	0	0
Solyc00g500265.1.1	342	252.873	0	0
Solyc00g500266.1.1	7513	7423.87	0	0
Solyc00g500267.1.1	7587	7497.87	0	0
Solyc00g500268.1.1	1296	1206.87	649.504	46.0053
Solyc00g500269.1.1	1687	1597.87	1.08728	0.0581685
Solyc00g500270.1.1	590	500.873	0	0
Solyc00g500271.1.1	1083	993.873	0	0
Solyc00g500272.1.1	489	399.873	75.4279	16.1249
Solyc00g500273.1.1	341	251.873	349.259	118.537
Solyc00g500274.1.1	1797	1707.87	199.164	9.96882
Solyc00g500275.1.1	408	318.873	43	11.5276
Solyc00g500276.1.1	672	582.873	0	0
Solyc00g500277.1.1	753	663.873	19.1502	2.4659
Solyc00g052430.2.1	1180	1090.87	50.4331	3.95212
Solyc00g500278.1.1	1848	1758.87	0	0
Solyc00g500279.1.1	342	252.873	109.839	37.1315
Solyc00g500280.1.1	966	876.873	0	0
Solyc00g500281.1.1	768	678.873	1	0.125921
Solyc00g500282.1.1	902	812.873	0	0
Solyc00g500283.1.1	895	805.873	0	0
Solyc00g500284.1.1	702	612.873	2.70079	0.37671
Solyc00g500285.1.1	522	432.873	0	0
Solyc00g500286.1.1	786	696.873	0	0
Solyc00g500287.1.1	659	569.873	0	0
Solyc00g500288.1.1	4394	4304.87	0	0
Solyc00g500289.1.1	1914	1824.87	0	0
Solyc00g500290.1.1	6483	6393.87	103.859	1.38857
Solyc00g500291.1.1	1140	1050.87	32.1108	2.6121
Solyc00g500292.1.1	1524	1434.87	13.6603	0.813835
Solyc00g500293.1.1	345	255.873	19.2159	6.41983
Solyc00g500294.1.1	1242	1152.87	433.203	32.1217
Solyc00g500295.1.1	1356	1266.87	48.3535	3.26275
Solyc00g500296.1.1	1062	972.873	915.553	80.448
Solyc00g500297.1.1	429	339.873	996.984	250.761
Solyc00g500298.1.1	402	312.873	358.784	98.0286
Solyc00g500299.1.1	909	819.873	0	0
Solyc00g500300.1.1	216	126.875	0	0
Solyc00g500301.1.1	501	411.873	4712.59	978.102
Solyc00g500302.1.1	695	605.873	75.9241	10.7124
Solyc00g500303.1.1	798	708.873	290	34.9718
Solyc00g500304.1.1	708	618.873	0	0
Solyc00g500305.1.1	2233	2143.87	0	0
Solyc00g500306.1.1	420	330.873	0	0
Solyc00g500307.1.1	750	660.873	0	0
Solyc00g500308.1.1	851	761.873	0	0
Solyc00g500309.1.1	1773	1683.87	0	0
Solyc00g500310.1.1	408	318.873	0	0
Solyc00g500311.1.1	2027	1937.87	66.6572	2.94043
Solyc00g500312.1.1	2463	2373.87	0	0
Solyc00g500313.1.1	186	96.9413	53.5116	47.1876
Solyc00g500314.1.1	789	699.873	121.224	14.8066
Solyc00g500315.1.1	525	435.873	259	50.7958
Solyc00g500316.1.1	693	603.873	330.478	46.7827
Solyc00g500317.1.1	1083	993.873	0	0
Solyc00g500318.1.1	489	399.873	75.4279	16.1249
Solyc00g012540.1.1	1113	1023.87	0	0
Solyc00g500319.1.1	4353	4263.87	4.77871	0.0958064
Solyc00g500320.1.1	1140	1050.87	32.1108	2.6121
Solyc00g500321.1.1	225	135.874	18.5	11.6392
Solyc00g500322.1.1	510	420.873	209.948	42.643
Solyc00g500323.1.1	1619	1529.87	169.909	9.49399
Solyc00g500324.1.1	3556	3466.87	390.044	9.61754
Solyc00g500325.1.1	501	411.873	4712.59	978.102
Solyc00g500326.1.1	216	126.875	0	0
Solyc00g500327.1.1	6624	6534.87	30.3127	0.39653
Solyc00g500328.1.1	423	333.873	0	0
Solyc00g500329.1.1	1062	972.873	915.553	80.448
Solyc00g500330.1.1	1356	1266.87	48.3535	3.26275
Solyc00g500331.1.1	294	204.873	6.69603	2.79396
Solyc00g500332.1.1	1618	1528.87	0.000819182	4.58033e-05
Solyc00g500333.1.1	495	405.873	0	0
Solyc00g500334.1.1	225	135.874	18.5	11.6392
Solyc00g500335.1.1	693	603.873	62.4101	8.83482
Solyc00g500336.1.1	363	273.873	0	0
Solyc00g500337.1.1	796	706.873	0	0
Solyc00g500338.1.1	739	649.873	0	0
Solyc00g500339.1.1	1173	1083.87	502.593	39.6393
Solyc00g500340.1.1	354	264.873	274.819	88.6946
Solyc00g500341.1.1	501	411.873	69	14.321
Solyc00g500342.1.1	561	471.873	105.205	19.059
Solyc00g500343.1.1	444	354.873	160.374	38.6321
Solyc00g500344.1.1	255	165.873	25.5509	13.1679
Solyc00g500345.1.1	2409	2319.87	1329.45	48.9887
Solyc00g500346.1.1	840	750.873	20.6667	2.35284
Solyc00g500347.1.1	402	312.873	0	0
Solyc00g500348.1.1	1827	1737.87	34.6223	1.70304
Solyc00g500349.1.1	1497	1407.87	0	0
Solyc00g500350.1.1	1863	1773.87	0.000268612	1.29447e-05
Solyc00g500351.1.1	2178	2088.87	154.036	6.30375
Solyc00g500352.1.1	506	416.873	1	0.205062
Solyc00g032030.1.1	429	339.873	0	0
Solyc00g500353.1.1	2374	2284.87	26.3513	0.985891
Solyc00g076250.1.1	309	219.873	0	0
Solyc00g500354.1.1	796	706.873	1	0.120934
Solyc00g500355.1.1	490	400.873	0	0
Solyc00g500356.1.1	1101	1011.87	1.08716	0.0918453
Solyc00g500357.1.1	840	750.873	20.6667	2.35284
Solyc00g500358.1.1	1536	1446.87	3087.44	182.413
Solyc00g500359.1.1	408	318.873	43	11.5276
Solyc00g500360.1.1	672	582.873	0	0
Solyc00g500361.1.1	867	777.873	0	0
Solyc00g500362.1.1	1185	1095.87	224.24	17.4921
Solyc00g500363.1.1	243	153.873	45	24.9998
Solyc00g500364.1.1	966	876.873	38.9283	3.79504
Solyc00g308530.1.1	165	76.3805	0	0
Solyc00g284510.1.1	810	720.873	1	0.118585
Solyc00g500365.1.1	591	501.873	0	0
Solyc00g500366.1.1	919	829.873	0	0
Solyc00g500367.1.1	396	306.873	0	0
Solyc00g500368.1.1	3425	3335.87	0	0
Solyc00g500369.1.1	453	363.873	0	0
Solyc00g500370.1.1	837	747.873	0	0
Solyc00g500371.1.1	306	216.873	0	0
Solyc00g500372.1.1	864	774.873	0	0
Solyc00g500373.1.1	1429	1339.87	1.82793	0.116623
Solyc00g500374.1.1	1024	934.873	2	0.18288
Solyc00g500375.1.1	4999	4909.87	0	0
Solyc00g006650.1.1	156	67.9125	0	0
Solyc00g500376.1.1	428	338.873	0	0
Solyc00g500377.1.1	1147	1057.87	0	0
Solyc00g500378.1.1	286	196.873	0	0
Solyc00g500379.1.1	633	543.873	0	0
Solyc00g500380.1.1	201	111.885	0	0
Solyc00g500381.1.1	860	770.873	1.02205	0.113339
Solyc00g500382.1.1	618	528.873	0	0
Solyc00g500383.1.1	243	153.873	0	0
Solyc00g500384.1.1	1695	1605.87	1.40284	0.074677
Solyc00g500385.1.1	572	482.873	0	0
Solyc00g500386.1.1	249	159.873	1.30663	0.698657
Solyc00g500387.1.1	486	396.873	0	0
Solyc00g500388.1.1	858	768.873	0	0
Solyc00g500389.1.1	237	147.873	0	0
Solyc00g500390.1.1	528	438.873	0	0
Solyc00g500391.1.1	393	303.873	0	0
Solyc00g500392.1.1	465	375.873	0	0
Solyc00g500393.1.1	282	192.873	0	0
Solyc00g500394.1.1	540	450.873	0	0
Solyc00g500395.1.1	3502	3412.87	0	0
Solyc00g500396.1.1	4287	4197.87	0	0
Solyc00g500397.1.1	4464	4374.87	0	0
Solyc00g500398.1.1	5306	5216.87	0	0
Solyc00g500399.1.1	318	228.873	0	0
Solyc00g500400.1.1	276	186.873	0	0
Solyc00g500401.1.1	252	162.873	0	0
Solyc00g500402.1.1	324	234.873	0	0
Solyc00g500403.1.1	363	273.873	0	0
Solyc00g007920.1.1	366	276.873	0	0
Solyc00g007940.1.1	1031	941.873	0	0
Solyc00g007930.1.1	489	399.873	0	0
Solyc00g500404.1.1	6649	6559.87	0	0
Solyc00g500405.1.1	480	390.873	0.17667	0.038638
Solyc00g500406.1.1	1665	1575.87	7.23685	0.39257
Solyc00g500407.1.1	596	506.873	0	0
Solyc00g500408.1.1	1468	1378.87	0	0
Solyc00g500409.1.1	360	270.873	8.04647	2.53938
Solyc01g004000.1.1	465	375.873	0	0
Solyc01g004002.1.1	1800	1710.87	0	0
Solyc01g004004.1.1	282	192.873	0	0
Solyc01g004006.1.1	306	216.873	0	0
Solyc01g004008.1.1	798	708.873	0	0
Solyc01g005000.3.1	1756	1666.87	34	1.74367
Solyc01g005010.4.1	1100	1010.87	98	8.28739
Solyc01g005020.3.1	4008	3918.87	755	16.4693
Solyc01g005030.4.1	4253	4163.87	448	9.19748
Solyc01g005040.3.1	681	591.873	2	0.288861
Solyc01g005050.4.1	705	615.873	0	0
Solyc01g005060.3.1	1298	1208.87	49	3.465
Solyc01g005070.3.1	1526	1436.87	0	0
